dataset,Baseline_balanced_accuracy,Baseline_f1_macro,Baseline_g_mean,RandomOverSampler_balanced_accuracy,RandomOverSampler_f1_macro,RandomOverSampler_g_mean,SMOTE_balanced_accuracy,SMOTE_f1_macro,SMOTE_g_mean,BorderlineSMOTE_balanced_accuracy,BorderlineSMOTE_f1_macro,BorderlineSMOTE_g_mean,SVMSMOTE_balanced_accuracy,SVMSMOTE_f1_macro,SVMSMOTE_g_mean,ADASYN_balanced_accuracy,ADASYN_f1_macro,ADASYN_g_mean,KMeansSMOTE_balanced_accuracy,KMeansSMOTE_f1_macro,KMeansSMOTE_g_mean,SMOTEENN_balanced_accuracy,SMOTEENN_f1_macro,SMOTEENN_g_mean,SMOTETomek_balanced_accuracy,SMOTETomek_f1_macro,SMOTETomek_g_mean,RandomUnderSampler_balanced_accuracy,RandomUnderSampler_f1_macro,RandomUnderSampler_g_mean,TomekLinks_balanced_accuracy,TomekLinks_f1_macro,TomekLinks_g_mean,ENN_balanced_accuracy,ENN_f1_macro,ENN_g_mean,NCR_balanced_accuracy,NCR_f1_macro,NCR_g_mean
rand_0234_moons_c3_f20,0.6251466159067607,0.5117491813117697,0.5751954675187307,0.6008243367168876,0.5307049640522057,0.5788255751819738,0.5752773189427791,0.5057794386796569,0.5487010207808176,0.5730761670750241,0.5069747857429995,0.5504399488928856,0.5795960747761092,0.5034112848298744,0.5173601920024039,0.5762804442933991,0.49244838929212165,0.5581183409192755,0.503597716114386,0.4729127747503172,0.42128228958311986,0.5428976490512021,0.46375471879644153,0.5236514084472347,0.5657762359991355,0.49667043786729703,0.5388572955002379,0.5884512529587783,0.44490622335157753,0.2640396649236087,0.6103983525206615,0.5114273657849465,0.5607012237305025,0.5698210244981059,0.4037958777895523,0.09379752750544644,0.5703100375418911,0.47702609459053313,0.435105463483953
rand_0255_moons_gaussian_quantiles_circles_c7_f20,0.5946255039435931,0.5289773386108577,0.592742445020821,0.5904080300833291,0.5180471770176837,0.5898373367128883,0.5986315266908093,0.517875178750577,0.5984987311985689,0.5998159878900288,0.5239446523265777,0.5993218462761439,0.5740249623014084,0.5605846075384777,0.5222649519765427,0.5915720240623773,0.5086135226783942,0.5911980306124899,0.5917280720428914,0.5305837371500557,0.5877324661174098,0.5947686155513504,0.4895349658165678,0.5911071937804601,0.5971964151356279,0.5177335281606884,0.5969323154804625,0.6003111184768462,0.5053085214230574,0.5987149793793157,0.5936853765214132,0.524392496244622,0.5925948470308687,0.601720429398845,0.5169799096134744,0.6016519214819079,0.5978889740785953,0.5188593378839614,0.5975689991374242
rand_0265_gaussian_quantiles_c5_f100,0.26722339563839875,0.20670456828650033,0.10511729254157116,0.254353603725924,0.20935004542320726,0.16619159314765555,0.25716563355924077,0.22883065699263735,0.20615236869357378,0.2659379556756598,0.22208849432611388,0.17626250017003287,0.26483036991590336,0.21426551503781302,0.1572395832347964,,,,0.2577196725962628,0.23991870295156606,0.21167624590629544,0.23067193334296623,0.11211699841612345,0.0,0.2672028814273388,0.2381553923031948,0.21487330276023672,0.2596063962932023,0.2161696597214978,0.11558215429841563,0.26486785630230103,0.20977113787637647,0.1492334780793357,0.2519844941242171,0.12249813754472332,0.0,0.2562684906939284,0.15096613683730686,0.019459253619577937
rand_0267_moons_s_curve_circles_c4_f2,0.6687379838301365,0.6584360473753641,0.6685362096271551,0.6663866256630928,0.6551918837103535,0.665946304622638,0.6709585907897528,0.6581302887871326,0.6701025744753709,0.6587051873347537,0.6339891435491579,0.651462480897152,0.6673722097679962,0.6549392130141922,0.6663505106779294,0.6614520243839626,0.6410695733616008,0.6569021856768438,0.6361100960318025,0.6334397524853823,0.6164437317238797,0.6729548513932717,0.6581781153446599,0.6717231445326829,0.6688866440547651,0.6569303162393983,0.6683920668043601,0.6661321505876422,0.6534794963315556,0.6653670330934555,0.6666529538890709,0.6514210672722452,0.6649446875895069,0.6574365378672492,0.6177692976979045,0.6361679153124934,0.6593979703969043,0.6302524035374434,0.6481638257458869
rand_0286_swiss_roll_s_curve_c3_f5,0.9304816765662373,0.9223820563024541,0.9295030488445523,0.9378107921768627,0.9295277200436981,0.9370871344287779,0.9357565473041888,0.9273279294920078,0.9350239759798823,0.9374720478389845,0.9318718867025065,0.936577951812991,0.934968082250291,0.9253938052485733,0.9342031435746945,0.9393603549537662,0.9275352859379306,0.9389794976061662,0.9338369399869567,0.9264635960675262,0.933037508687013,0.931251606429472,0.9230840032234963,0.930231059061577,0.9339128568641023,0.926284618661137,0.9333046778288748,0.8995947219506427,0.8711423443721712,0.8983810373128547,0.9272805322053088,0.9185753698575465,0.9261014512464684,0.8902733249303404,0.879910785689697,0.8824358286042271,0.9209855735232625,0.9093546616796213,0.9182734296895464
rand_0298_swiss_roll_c4_f200,0.9686801803249736,0.9626668609326904,0.9686221318710206,0.9677617854589969,0.9631395324118529,0.9677062815636218,0.9667032068565576,0.9617991447055051,0.9666474386064688,0.9627516797772876,0.9562785246856689,0.9626287987998708,0.9632614861163047,0.9549944231487046,0.9631475993308379,0.9644816566600026,0.9578331712195901,0.9643589070361704,0.9641595506092417,0.9601684475692679,0.9641093826091808,0.9674904784407854,0.9604352241950068,0.967423326137156,0.9684198216841494,0.9640896942656162,0.9683722735154916,0.9648137718902863,0.9572932934077917,0.9646629872103762,0.9668051847476654,0.9607483161303793,0.9667315362984658,0.9645910154211554,0.9540776938262674,0.9644903763177979,0.9674059795560845,0.960035245439653,0.9673172509899209
rand_0305_swiss_roll_gaussian_quantiles_c2_f10,0.8520482733463034,0.8464613184890538,0.8466326103267751,0.8626967817769131,0.8546856021973485,0.8583064189862574,0.8789619811932554,0.8487502102344925,0.8767785814893211,0.8822877148184176,0.8505547764635635,0.8809512414967892,0.8532570322632944,0.8553431236352623,0.8461165981909325,0.877576706387808,0.8515357479528918,0.8759775065657308,0.8776548313878081,0.8455644087801361,0.8765203394784136,0.8311741042477303,0.7690729019323458,0.8280003662985451,0.8776649643320362,0.845928045352745,0.8755408004767583,0.7764913667315175,0.6565292521032168,0.7724525907414148,0.8548994811932555,0.8365045193209962,0.8508982112487712,0.8413914559014266,0.799527657557389,0.8387325529685107,0.8351458130674448,0.7737408999621723,0.8337212037897013
rand_0308_gaussian_quantiles_c3_f2,0.556229494325642,0.5548565487212817,0.5508674212625303,0.5549596530558008,0.5531793943674311,0.5489840409710388,0.5565469546431023,0.554896227733627,0.5507770599228671,0.557181875278023,0.5557367575620975,0.5517988190888491,0.5546421927383404,0.55299918142594,0.5489380578332239,0.550593244881688,0.5482468026434651,0.544881051245363,0.5498802879764356,0.5486819560777113,0.5446867748919774,0.5202794813874089,0.5124707855543071,0.49456042984589893,0.5457433083030027,0.5453555001523773,0.542042317751806,0.546391826716564,0.5448671459682665,0.5405927836871112,0.5371699879117898,0.5339893564156069,0.5286573676338643,0.5028894826093171,0.47267862666680455,0.4336823411942527,0.5320632769661741,0.5202187905793266,0.5052162877592289
rand_0318_gaussian_quantiles_c5_f10,0.3321219690951912,0.32711994970759045,0.18215405300410903,0.31745098355941204,0.31063132345976,0.20632235090956266,0.2921673685304063,0.2774126795758407,0.07752780604654012,0.2964638863234122,0.2987374435440054,0.17311907498778303,0.32166573549365474,0.31781414680396003,0.0,0.25591627741100964,0.24607833001396218,0.15782930421989647,0.3026428653777205,0.2976166250306589,0.07667155752033283,0.22171751378072713,0.19745386473808377,0.16056273924055392,0.2706420691297777,0.26144312091887195,0.08211930050870356,0.1854283269164744,0.1853178465980422,0.061183811729599656,0.32102326412247395,0.31469969514700363,0.0956204220682448,0.22211453554737137,0.1544725581626476,0.0,0.20558893842475934,0.1534452594776184,0.0
rand_0334_circles_c5_f200,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.9988009592326139,0.9989997191436041,0.9987998790148297,,,,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.998201438848921,0.9984989732577875,0.9981987343994616,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.998201438848921,0.9984989732577875,0.9981987343994616,0.9985011990407674,0.9987494223570317,0.9984994425898274,0.998201438848921,0.9984989732577875,0.9981987343994616,0.9985011990407674,0.9987494223570317,0.9984994425898274
rand_0338_gaussian_quantiles_circles_c3_f2,0.5936145580078516,0.46080511513788025,0.5466817870006134,0.5445938976771599,0.4688808525868942,0.5129796752686048,0.5896287876395863,0.46170433070768174,0.5598460992254463,0.586836011914159,0.47842496395893314,0.5457815964446019,0.5639480913138203,0.46460563661447424,0.46722874875499576,0.6028222453769484,0.46009747012340707,0.5748580559766164,0.5130803153252713,0.4676976812281359,0.36114619248360813,0.5993300916716661,0.44792906525204895,0.5870254625478067,0.5959216107269532,0.46112000213746734,0.5669054687986358,0.575580183764327,0.41587464178172345,0.5290718428743904,0.5711060591708502,0.4388305099884873,0.4698593664669876,0.5712102554387294,0.36734279541573917,0.0,0.5853483207561071,0.4451541343013103,0.38298336487547213
rand_0353_gaussian_quantiles_circles_moons_c7_f5,0.2986867937580451,0.27336172116078294,0.26614587092155156,0.28620724089499466,0.26367981224037684,0.25034896239988436,0.2832613775996855,0.25691693961243556,0.24589153021573082,0.2817520183708206,0.25535794299143905,0.24285021760604142,0.2821057577053238,0.26214022588462976,0.2431610887515233,0.2926100803237634,0.26630704356853746,0.2591729671730259,0.2639644935961849,0.23463958591781353,0.1535470478585791,0.28767454555701183,0.2592237993805831,0.2509518848141475,0.2867087433992867,0.26054839103185645,0.2509459484726742,0.2859606748715355,0.26362478828416874,0.25153440637591423,0.29307866624835266,0.26928198467466036,0.2560178894090523,0.2843625697467802,0.17992692668699206,0.0,0.29410915631712914,0.26399498053889103,0.22192191081311977
rand_0355_moons_s_curve_c2_f200,0.8824131384588112,0.77635377197308,0.881135294359804,0.8767615086891212,0.7933349977831488,0.8742042660522226,0.8742847512370536,0.7688688128859932,0.8726377778898012,0.8637936330647396,0.7683843142580633,0.8612659847962639,0.8680840038092695,0.7888630867297378,0.8649206140722935,0.8768539934496055,0.7627791153163009,0.8757652176241425,0.7311954248191522,0.7714399572816409,0.685109134179373,0.8831946785614084,0.7342753896344864,0.8829716723342957,0.8747578991620776,0.7655391202587069,0.8733579036591763,0.8604595658417239,0.7041887869759869,0.8601880906755643,0.8766631180508092,0.7669476117550627,0.8753845666181067,0.8780490961575564,0.7529043252432569,0.8772979449940809,0.8781807442288029,0.7532864870436874,0.8774239325937269
rand_0363_circles_c2_f500,0.7963308304194948,0.6590929160244648,0.794960885777282,0.7957560143687922,0.6446817026082138,0.7952535569824399,0.7895274305119178,0.6330154800457065,0.7892581428843878,0.7875583915389197,0.6549256216321281,0.785384747146488,0.7708420647394082,0.7018946666914653,0.7582387073041641,0.7750801843959647,0.5661392832316566,0.7711122271279435,0.6321010176755409,0.6603825401410006,0.531113940677626,0.7799840279991349,0.606399159445148,0.7795324882251998,0.7948879302235164,0.6480693428004279,0.7940960851229525,0.792339594427247,0.6301942757695803,0.7919345508064338,0.7974251737710221,0.653584732993213,0.7965252091009095,0.7865425387243502,0.6240858973864142,0.7863531474815925,0.7871181680570931,0.6214012694983017,0.7870165758453993
rand_0395_s_curve_circles_gaussian_quantiles_c4_f200,0.6218425020910904,0.504345947393737,0.604402970832779,0.6002221347340893,0.5216219294712067,0.594433067821444,0.6181504013201377,0.4926570789881823,0.5975713561683355,0.6090513867493171,0.5220640085430537,0.6025901665343959,0.6018395271983753,0.5103536833304888,0.5841794104044554,0.6171766785279674,0.4937286976976221,0.598184412990553,0.5966026594971027,0.5015291261150697,0.5817138535171877,0.5745094761706727,0.353414446205016,0.4776851079901597,0.6164928286450231,0.4936123378741832,0.5968322995245683,0.626301126624768,0.4639071857435617,0.5929758885274877,0.6192803639696578,0.5007290939408596,0.6002323046443082,0.500937307036734,0.39636054952830313,0.0,0.5105810575949117,0.4043481777899829,0.0
rand_0398_circles_swiss_roll_c7_f50,0.4228478734131995,0.4044654909138495,0.3177455987483308,0.4026948687549832,0.38692269814122165,0.28751260705920906,0.41145687687437427,0.3924398781684631,0.2907905441989496,0.42175429310857254,0.40311001530000895,0.3139047118167204,0.42303712520125164,0.3993379781569438,0.31266794605810844,0.40873084983019886,0.3908714495669648,0.28752714876684154,0.40450657659337635,0.3890823182186726,0.28747294905558446,0.40944116742028625,0.39053550947433074,0.2920986848453821,0.4108934726168411,0.3919641440267309,0.2915035481536739,0.3718468679612528,0.32163296992755747,0.2776927449553636,0.3904473871025393,0.3739071936730681,0.2543444839481321,0.4087858131423141,0.3089735807142746,0.0,0.4067385647568768,0.3572422729162102,0.056736124885334804
s_curve_x_classification_f50,0.9819229209249171,0.9797596141624827,0.9817902415058191,0.980922918926911,0.9781952484217479,0.9807870062218549,0.9821831811851772,0.9807762959703643,0.9820470935060416,0.9782202162242082,0.9762733899376043,0.978064183967772,0.9701444758131386,0.9722100191615866,0.9700405077238168,0.9784794774814735,0.9781899793496541,0.9783126880164835,0.9811087734441027,0.9806265654022656,0.9809271526252409,0.961850792908677,0.9428497270568288,0.9610313455242087,0.9825902549255843,0.9807997746038121,0.9824622412103606,0.9782926239612867,0.9747541588389389,0.9780765175917566,0.9797741054427681,0.9776270499832957,0.9795996054627613,0.9355555555555556,0.9258708721613123,0.930990504536232,0.9808885532238826,0.9811956387364319,0.9806210166561371
s_curve_x_swiss_roll_c4_power_law,0.972857792685008,0.9713287254348094,0.9725898068922744,0.9726203497626337,0.9708096742606299,0.9724537419960394,0.9722627730234858,0.971712092905003,0.9720498312509598,0.9727629889693462,0.9704668172923063,0.972682015394598,0.973787667749879,0.9702516961737232,0.9736687220148618,0.9751435064731514,0.9714454986162161,0.9749596873189669,0.9710480514369108,0.9714253919841163,0.9707579449064898,0.9689528123465304,0.9657588649691874,0.9686064659121975,0.9745716435221466,0.9730694877742375,0.9743721291769232,0.93281341581072,0.9177251826925049,0.9320806413886867,0.9667142827288591,0.9669680550639151,0.9662637963557147,0.930666882612527,0.9400538548001921,0.9275933142780421,0.9595004318917205,0.9590342778479436,0.9584773714864371
