dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,overlap_ratio,inter_intra_ratio,boundary_density,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,IR_variance,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_1nn,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.median,ssi_f1.min,ssi_f2.max,ssi_f2.median,ssi_f2.min,ssi_f3.max,ssi_f3.median,ssi_f3.min,ssi_f4.max,ssi_f4.median,ssi_f4.min,ssi_f1.q1,ssi_f1.q3,ssi_f2.q1,ssi_f2.q3,ssi_f3.q1,ssi_f3.q3,ssi_f4.q1,ssi_f4.q3,ssi_attr_ent.max,ssi_attr_ent.median,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.median,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.median,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q1,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_mut_inf.q3,ssi_can_cor.max,ssi_can_cor.median,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_cov.median,ssi_cov.min,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_can_cor.q1,ssi_can_cor.q3,ssi_cor.q1,ssi_cor.q3,ssi_cov.q1,ssi_cov.q3,ssi_eigenvalues.q1,ssi_eigenvalues.q3
openml_44635_segment_seed_2_nrows_2000,real_openml_multiclass,real_openml,1.0035,7,16,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.002165063509461,1.094723422174393,34.32943548012623,37.581237090118805,1.0043859649122806,3.075321947461966,1.047257062564512,9.113626878720638e-07,0.6652291503477653,0.3120913238833956,2.807351540033797,0.3091759520731231,0.3456190643101363,0.3093693078905547,0.3458352113172098,1.000625390869291,1.851765336205542,3.072157666855239,0.4517577356435809,0.4024157956136759,5.319111896211903e-06,1.7858688805880613e-05,0.2252525085068296,0.303917806842204,0.0592645537716516,0.1837143807892667,4.968868974686531,0.8073769416069075,44.77674766333045,0.952856640625,0.9138045128092316,0.5266890165401692,0.18375,,,0.0875,0.2826547072882745,16.0,7.0,1600.0,0.002165063509461,3.142183907050911,26.48961335056488,,0.2275,0.0003498548602493,0.320625,1.090491440936622,0.320625,228.0,0.1425,0.7210526315789474,6.081446742278682,1.0025062656641606,0.0021650635094516246,3.0,-0.2886751345948867,0.284950087591515,0.842142115556414,0.7130298079425249,0.8227230900891476,-0.557192027964899,0.971929905682635,0.2590839422819572,0.056456466128574946,8.190047181673957e-05,4.1783786681818637e-11,0.0,0.8864628820960698,0.0350109409190372,0.0,0.7183406113537117,0.0,0.0,0.0828091329841905,0.9141115508632958,0.0,1.0918209551736968e-06,0.0,0.5065502183406113,0.0,0.0,3.459423167090096,3.4588945700015077,0.2394192126777184,5.931355329342758,4.994405424489871,3.0135056684671206,1.4433101262522934,1.1825685987396737,0.02761275757630255,3.4563953556637372,3.459307115483103,4.880077522077881,5.356974789822425,0.4269686997383404,1.367290910630143,0.9816428189695527,0.6895199545576224,0.23374904378227895,0.9986437931138447,0.09676902947498436,0.00032018213649785617,0.9992683358237365,0.0968295479424485,0.00032038237548253013,7.331693183151804,0.4029372965815843,2.5429542292508386e-12,0.45367980944411507,0.9387875154993325,0.02530911552373819,0.6107915732151283,0.02532494361349628,0.6111735566880581,0.00023918428782010264,0.9182939614133494
openml_44636_segment_seed_3_nrows_2000,real_openml_multiclass,real_openml,1.0035,7,16,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.002165063509461,1.1287264035177789,29.32849833272002,33.10385044366824,1.0043859649122806,3.0759097801848285,1.0468083549578595,9.113626878720638e-07,0.6722432364380793,0.3037704011706352,2.807351540033797,0.3133886037820587,0.3476416610493573,0.3135845941534044,0.3478590729699636,1.0006253908692897,1.8690440317944288,3.0497519664306463,0.4526069497148094,0.404716921335903,4.6631796222872505e-06,1.6800708090991435e-05,0.2435075889616383,0.2922798392934164,0.0532458059810357,0.1621846253619238,4.962743333531514,0.8010404295679552,41.142022768299846,0.95216328125,0.9205179866871112,0.527887720463814,0.18625,,,0.09,0.2862712341682187,16.0,7.0,1600.0,0.002165063509461,3.172848096757304,22.91861923540116,,0.2175,0.000391662825773,0.315625,1.0632692162875714,0.315625,228.0,0.1425,0.9894736842105264,5.26246327722809,1.0025062656641606,0.0021650635094516246,3.0,-0.2886751345948867,0.2856180902635257,0.8561889508602211,0.715731328788769,0.832780688552473,-0.5705708605966954,0.9784997109023967,0.24699817226942503,0.06352364464251675,7.744240652290693e-05,3.013734328949372e-11,0.0,0.8971553610503282,0.0787746170678337,0.0,0.6433260393873085,0.0,0.0,0.08481622137601649,0.9209240520641115,0.0,3.7442915944280476e-07,0.0,0.49671772428884026,0.0,0.0,3.459423167090096,3.4592215064081695,0.2307099556914764,5.93317430689221,4.978365664847765,3.0192216900267033,1.4235015420468438,1.1974381115737533,0.01883980569856991,3.4578845734865347,3.459358211771305,4.873418898632722,5.323709050858263,0.4327006767464112,1.3635480263970448,0.9788725997655187,0.6979605811814589,0.24239478829053265,0.9986687030026624,0.09098888374186745,0.0015660228235849503,0.9992932612909687,0.09104578735896682,0.0015670021999598944,7.371374054636391,0.35659933397624066,2.6077166532519998e-12,0.47370949194313616,0.9374739498047233,0.029784775762111283,0.6080403845511304,0.02980340288891668,0.60842064745579,0.00025409212558952807,0.9095104828245655
openml_44637_segment_seed_4_nrows_2000,real_openml_multiclass,real_openml,1.0035,7,16,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.002165063509461,1.10397845307211,31.505190099290623,34.78105102955762,1.0043859649122806,3.078088135524584,1.0410770097101767,9.113626878720638e-07,0.669812467489188,0.3058988857122959,2.807351540033797,0.3061286545944476,0.3496182093016529,0.3063201046598598,0.349836857337489,1.0006253908692908,1.8555773285142287,3.0671829156331847,0.4484939918784878,0.4035165982313557,7.563813448318379e-06,3.224450672928468e-05,0.2516219492478629,0.2999759870758482,0.05241221214963,0.1702492448768838,4.970153037215114,0.8035341933495674,43.74007041091309,0.95324453125,0.9152866383432668,0.5318580671560631,0.163125,,,0.0825,0.2752109884799525,16.0,7.0,1600.0,0.002165063509461,3.159763091023848,24.78855707840587,,0.223125,0.0003468710743869,0.303125,1.0923483157875364,0.303125,228.0,0.1425,0.9894736842105264,5.584483287182567,1.0025062656641606,0.0021650635094516246,3.0,-0.2886751345948867,0.2856180902635257,0.8595276228494472,0.7163899418649883,0.8387766161506414,-0.5739095325859215,0.971480252605694,0.2474778078575136,0.05874148609948054,0.00014822996977808669,1.2102141666772684e-10,0.0,0.8796498905908097,0.05908096280087528,0.0,0.6761487964989059,0.0,0.0,0.08174709390552465,0.9072359792369964,0.0,1.0541172469345332e-06,0.0,0.5065502183406113,0.0,0.0,3.459423167090096,3.4588714565953644,0.22482610934573594,5.942589266132939,4.986086760837147,3.007590040122095,1.4512293471869633,1.1898336587322182,0.024587609257437748,3.4566813799660228,3.4592183430107206,4.879978940312462,5.35571430534269,0.4200324627084151,1.3747685375867302,0.9804198649523924,0.6859782306889671,0.2551313334182026,0.9986898645703866,0.08838094551220402,0.0004971010813755414,0.9993144360929442,0.08843621814854685,0.0004974119638529492,7.354748301421758,0.4101203132844866,2.6375585893704075e-12,0.4607041223266416,0.9408103519077906,0.01854673546567344,0.6050926695318294,0.018558334424688728,0.6054710889624306,0.00022300332452478407,0.9375714704986872
openml_44638_dna_seed_0_nrows_2000_ncl,real_openml_multiclass,real_openml,2.1625,3,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.393331126406238,0.3726550073940595,2.204217351862344,0.8214126335563761,2.161458333333333,0.8054351034875523,0.0627513765846426,0.1236621992168585,0.7523582206076018,0.055019711139979,1.4802330251266864,0.0342281145451742,0.0428686594655821,0.0342495204954839,0.0428954691337907,1.0006253908692933,0.5488787848796346,70.25634727328156,0.9756433319964164,0.0554804695320071,0.3333333333333333,0.5773502691896258,0.7511392116655274,0.2436033272305982,0.6472431077694235,0.3084100943982201,2.26459909951472,0.0699505327962576,2.711217050494174,0.998309375,0.021069029099519,0.0500028133826349,0.511875,0.4366010572533851,0.1476688925086864,0.34625,0.4759227894979155,100.0,3.0,1600.0,0.3060646776288319,1.1351129528456003,1.6744917656030618,,0.911875,0.1835803865295654,0.839375,0.28877722966346675,0.839375,384.0,0.24,0.7286458333333333,8.305868932206943,1.7723085780080599,0.39333112640550055,2.0,0.7070585764817096,0.6344261857047427,0.5510420841683367,0.8245544422177687,0.8412398129592518,0.08338410153640607,0.9999402462872908,0.9923572195166785,0.615936115669839,1.0,0.0,0.0,1.0,0.7402597402597403,0.5131578947368421,1.0,0.5131578947368421,0.42857142857142855,0.9782173686147553,0.997273295968624,0.0,0.5,0.6267088174982912,0.8701298701298701,0.4708646616541353,0.756578947368421,0.9999898560267187,0.8097884613289749,0.6446739597380446,2.3593811668673492,2.2809121193247925,2.042510004953659,0.3389624872841428,0.005573716661436023,4.290538075002459e-05,0.7632931887429442,0.8401150897014005,2.2288918886920466,2.312808810113259,0.0019596488182461735,0.016567487040847984,0.791263031453606,0.7523582206076018,0.7134534097615975,0.478232521100454,0.02447059423393068,3.330669073875434e-18,0.4785316033525478,0.024485897920130686,3.332752043902909e-18,3.0391983103701685,0.9409387624466059,0.19192628427913375,0.7329058151845996,0.7718106260306039,0.012087143753933865,0.04328029676111789,0.012094702943273292,0.04330736386353254,0.5687572496816794,1.3189883978950547
openml_44639_dna_seed_1_nrows_2000_ncl,real_openml_multiclass,real_openml,2.1625,3,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.393331126406238,0.1215410050103554,0.7803772005918673,0.0948478292471032,2.161458333333333,0.7991216798296068,0.0639102076902238,0.1236621992168585,0.7376681345609523,0.0034094728077706,1.4802330251266864,0.0347371990256812,0.0412044177487954,0.0347589233527767,0.04123018661543,1.0006253908692944,0.539237203940081,79.35562730028937,0.9779066030366392,0.0363722806642409,0.0,0.0,0.8458740221453739,0.0210603294110811,0.6458825885197492,0.0836284386761433,2.2607015473229306,0.0786913068930035,2.3877723884223907,0.998437109375,0.0186531576333628,0.0304366369021306,0.57,0.4400697787311562,0.1464871988164118,0.3925,0.4884596918314652,100.0,3.0,1600.0,0.3060646776288319,1.088320177998097,1.2110046663537506,,0.91,0.207777373413322,0.7925,0.2986073219873267,0.7925,384.0,0.24,0.7963541666666666,8.344833283589438,1.7723085780080599,0.39333112640550055,2.0,0.7070585764817096,0.5870554442217769,0.5670354041416165,0.7171649966599866,0.8265624582498331,0.02002004008016045,0.9999892098024304,0.9918794588288288,0.7824916990919779,0.0,0.0,0.0,0.8701298701298701,0.8352553542009885,0.8322368421052632,0.7158154859967051,0.6685855263157895,0.5532467532467532,0.9792741212654436,0.9962811852550859,0.0,0.0,0.8337460981531258,0.8526926121654292,0.6109161397812714,0.6922005061562473,0.9713150221528495,0.802748533022468,0.560856376219103,2.360926848722999,2.274470083812801,1.9353299296693804,0.16029528141865512,0.006000410767668551,7.687052050897591e-06,0.7758259004732616,0.8396652408658088,2.2472492207819874,2.3119822798824923,0.002659475034712866,0.015382354713184054,0.740078995903598,0.7376681345609523,0.7352572732183065,0.42911912391129076,0.025831363024923157,5.717648576819512e-17,0.42938749109322805,0.025847517723500253,5.721224342033326e-17,3.2272748243044838,0.9259019853448927,0.22123367444410205,0.7364627038896294,0.7388735652322751,0.011970533086461383,0.0444754109495945,0.011978019348554062,0.044503225465510984,0.5808711729688427,1.3065357461675897
openml_44640_dna_seed_2_nrows_2000_ncl,real_openml_multiclass,real_openml,2.1625,3,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.393331126406238,0.3967702825142074,2.2079153878188875,0.8760352121923659,2.161458333333333,0.8004868721784909,0.065887111263415,0.1236621992168585,0.7807345912283802,0.0569413461312914,1.4802330251266864,0.0351733743276166,0.0419468231004675,0.0351953714347633,0.0419730562606304,1.0006253908692917,0.5477312950464921,64.54382666813292,0.9732452749581988,0.0619283984842913,0.3333333333333333,0.5773502691896258,0.9035586124401912,0.0839319373949325,0.8983638072453862,0.088020980648514,2.2577861311878125,0.0783366602943222,3.281688112438884,0.9981546875,0.0229337661173646,0.0545062265874093,0.475625,0.4305215873938161,0.150623102277934,0.31375,0.4641611692013577,100.0,3.0,1600.0,0.3060646776288319,1.2223353207803354,2.06784273130186,1.9183368739795563,0.9025,0.1472379024782227,0.809375,0.2942016150887024,0.809375,384.0,0.24,0.7635416666666667,8.600427480947813,1.7723085780080599,0.39333112640550055,2.0,0.7070585764817096,0.6250848363393454,0.5997541750167,0.8225290581162324,0.8612358049432197,0.025330661322645387,0.9999508600768534,0.9923665155315601,0.5371071233336641,1.0,0.0,0.0,1.0,0.8636363636363636,0.8470394736842105,1.0,0.8480519480519481,0.8470394736842105,0.9743748911936835,0.9968739147675112,0.0,0.5,0.8553379186602871,0.9318181818181819,0.8475457108680793,0.924025974025974,0.99994477112571,0.804775109363394,0.584238811642856,2.3517941339459716,2.2797136121024764,1.958988048755535,0.39804680411144355,0.005439813525046633,3.534664585203018e-05,0.7632931887429442,0.847672670970384,2.2230173397507134,2.3147193769071928,0.0022195293272774252,0.018829469980847557,0.8209982032077068,0.7807345912283802,0.7404709792490536,0.4673868588554363,0.026484819621135813,1.1102230246251635e-18,0.46767915832939694,0.026501382985501823,1.1109173479676363e-18,3.2588642874397706,0.9213261143390284,0.18983284578862464,0.7606027852387169,0.8008663972180434,0.012504981450498633,0.044678561712280046,0.012512801951718437,0.044706503276828145,0.580482673394213,1.3097752032379835
openml_44641_dna_seed_3_nrows_2000_ncl,real_openml_multiclass,real_openml,2.1625,3,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.393331126406238,0.4535260261944253,0.5494623210932525,0.2491954630289881,2.161458333333333,0.8022117601153351,0.0569567094813696,0.1236621992168585,0.7097334657532495,0.0443402458463556,1.4802330251266864,0.0342284806411224,0.0424196576837839,0.0342498868203852,0.0424461865503778,1.0006253908692953,0.5453778070634238,93.06045763749871,0.98092171765201,0.0294384869900568,0.0,0.0,0.8621347226648318,0.0541624346858217,0.7742559347860439,0.0980491535636872,2.2665386414006417,0.069902892846739,2.070862571548809,0.99852265625,0.0159061438413798,0.0253295294852822,0.584375,0.4381369249556354,0.1515697235829265,0.39625,0.4892704297941163,100.0,3.0,1600.0,0.3060646776288319,1.0094092422219534,1.2183257446632294,1.8698063440196908,0.905625,0.2433368212184977,0.813125,0.2837267897848294,0.813125,384.0,0.24,0.8041666666666666,8.036960357510603,1.7723085780080599,0.39333112640550055,2.0,0.7070585764817096,0.5897408149632598,0.5837287909151637,0.6497568470273881,0.7792104208416833,0.006012024048096087,0.9998542234698817,0.9923687596073214,0.7877599394364599,0.0,0.0,0.0,0.9246753246753247,0.8311367380560132,0.8305921052631579,0.8311367380560132,0.8305921052631579,0.6610389610389611,0.9747472145589551,0.9971353428954435,0.0,0.0,0.8308644216595855,0.8779060313656689,0.7458155331510594,0.8308644216595855,0.9716771029323628,0.8072901065980329,0.5939760926692158,2.3678949545892785,2.28146698123377,1.9625006420933437,0.15659896153717234,0.005665083010944594,0.00010465708119244965,0.7647062276081578,0.8401150897014005,2.233459272143869,2.3145143955617753,0.0020670194753744653,0.01867357123535096,0.7410867542706863,0.7097334657532495,0.6783801772358128,0.44599631923431793,0.025023343880333795,1.589560737199742e-05,0.4462752412601102,0.025038993251115645,1.5905548339709814e-05,3.079954721392572,0.9314564787805126,0.2148576934295485,0.6940568214945312,0.7254101100119679,0.01199537213405526,0.04359036356892372,0.012002873930261865,0.043617624584289416,0.5700160233811006,1.357305747264229
openml_44642_dna_seed_4_nrows_2000_ncl,real_openml_multiclass,real_openml,2.1625,3,100,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.393331126406238,0.3831746767094007,2.1521821554893763,0.824661701649383,2.161458333333333,0.8110411085816552,0.0646533857817251,0.1236621992168585,0.7462755962334005,0.0485310461919724,1.4802330251266864,0.0345673755638457,0.0433328101119255,0.0345889936848988,0.0433599100557104,1.0006253908692957,0.5546260424527695,71.85982044844175,0.9757497598479756,0.0575236151740768,0.0,0.0,0.6932148989554912,0.1611421161409541,0.5443527780999601,0.139037029711593,2.2706752369133136,0.0713273679920373,2.587594146657458,0.998212109375,0.0205988967950278,0.0511317128057976,0.510625,0.4371680909093227,0.1500650709385541,0.33125,0.4708099151835557,100.0,3.0,1600.0,0.3060646776288319,1.1162097935115225,1.5596672944318144,2.44525716281897,0.899375,0.1926478625255922,0.811875,0.2864886937565309,0.811875,384.0,0.24,0.7692708333333332,7.7261824310742355,1.7723085780080599,0.39333112640550055,2.0,0.7070585764817096,0.6250941883767535,0.5863861055444222,0.7451863727454909,0.8318931195724782,0.03870808283233129,0.9999435449763795,0.9941206453923355,0.6277934827813421,0.0,0.0,0.0,0.8187808896210873,0.7493506493506493,0.5115131578947368,0.6968698517298187,0.5115131578947368,0.42467532467532465,0.9832981289088455,0.9975061777867126,0.0,0.0,0.6304319036226931,0.7840657694858684,0.46809424128503074,0.6041915048122778,0.9998095107863565,0.8161936656965703,0.6003758148579871,2.3591873422933816,2.292721358973664,1.9730873321891989,0.33513956025611646,0.004273422356871226,4.072110640906956e-05,0.7680760424595696,0.8487663484759919,2.2386558313725957,2.3229833616000537,0.001804596973502104,0.012472933693177368,0.7805922280938218,0.7462755962334005,0.7119589643729792,0.46666754655492787,0.025006019512439033,3.104744997694168e-05,0.46695939617753807,0.02502165804871961,3.10668667686724e-05,3.1669520206136452,0.9283818529193242,0.19916634257954705,0.7291172803031899,0.7634339121636111,0.011879536882441092,0.043858300632026406,0.01188696623633878,0.04388572921278522,0.5699229028241335,1.3353675328979489
openml_44663_first-order-theorem-provi,real_openml_multiclass,real_openml,5.2516,6,51,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.6977911578688856,0.4191187319375836,0.1748319055461878,0.0732753265547496,5.25984251968504,2.844664654597353,0.7655763936471129,0.1333012307529122,0.3242084399997341,0.111665856994904,2.2999009494867684,0.2441420580994931,0.2178289264325204,0.2442947423134385,0.2179651546541787,1.0006253908692913,2.337675098402288,23.37921377017687,0.9791763901238484,0.0156064325077297,2.215085120133888e-08,5.4899932236632544e-08,0.9356259013509668,0.0266326370477142,0.3478203011017805,0.1797468320689468,5.0461918532773,0.7441079096970268,0.6872359974700972,0.9979375,0.0983737508068206,0.0300180336929113,0.663125,,,0.4725,0.4993992638815945,51.0,6.0,1600.0,0.5659425971877398,0.5754326173089315,0.3077755494147469,,0.669375,0.534043065873567,0.846875,0.39451577419269707,0.846875,127.0,0.079375,0.36692913385826786,9.28951943386817,2.2643334474014236,0.6977911578662689,4.0,1.5338559453655618,0.4181696726786907,0.4936539746158985,0.1783567134268537,0.44422177688710757,-0.07548430193720779,0.9973021601802514,0.9827661870959674,0.9230146267916207,2.093414036703257e-07,1.9262981199249904e-11,6.384819203846575e-22,0.9716684155299056,0.9379310344827586,0.8739495798319328,0.6663168940188877,0.33737864077669905,0.0,0.9740818329970515,0.9902475252639668,1.6237031826027598e-13,1.3134097750617577e-08,0.9246053200692042,0.9573103553754786,0.23074425300846596,0.5018400368565804,3.459423167090096,3.042778049697217,0.676313559431441,5.698115751304836,5.250395081389775,2.938558997556839,0.15360827107079267,0.09892450653483209,0.013190576958913791,2.4759908735878975,3.4556930433501103,4.693198766032102,5.636284349419732,0.08308672953322382,0.10940665888284906,0.4851214200940802,0.2915982622984479,0.19280003718287916,1.0,0.18614703104000954,2.1465485439139463e-05,1.0006253908692893,0.18626344569356856,2.147890975773807e-05,15.208049648171393,0.17924841226997396,-2.7305625864351514e-16,0.2726215520623792,0.37890092836088407,0.06372325223366677,0.37129298398924027,0.06376310417377537,0.37152518723125977,0.04036986564003887,0.9083179516963271
openml_44664_first-order-theorem-provi,real_openml_multiclass,real_openml,5.2516,6,51,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.6977911578688856,0.4752720988517974,0.1735082175122029,0.0824636147050589,5.25984251968504,2.8563113270299976,0.7704210226641345,0.1333012307529122,0.3206130999551057,0.090563439890926,2.2999009494867684,0.2399679163979662,0.2148295491103227,0.2401179901418048,0.2149639015487907,1.000625390869294,2.301157134343711,23.41236071782135,0.9778060755479318,0.0160991759460648,5.376409309936864e-06,1.2283915881955948e-05,0.9462887572788375,0.0211192345767319,0.4267918404807533,0.2004340237126569,5.057977802120679,0.7418040567852349,0.6371657169786366,0.998203515625,0.0982344743960867,0.0364882233002963,0.671875,,,0.483125,0.4998713874613165,51.0,6.0,1600.0,0.5659425971877398,0.5467707458936223,0.2587368780396563,,0.6775,0.5547679444624347,0.843125,0.4779122060268323,0.843125,127.0,0.079375,0.35590551181102376,7.5929583127214135,2.2643334474014236,0.6977911578662689,4.0,1.5338559453655618,0.4181696726786907,0.4869739478957915,0.16232464929859722,0.47428189712758845,-0.06880427521710081,0.9981607134590832,0.9821854125544667,0.9323773816167941,4.007589984355053e-05,5.0392603668366295e-12,2.174190799361492e-22,0.9800629590766002,0.9448275862068966,0.8973214285714286,0.7733473242392445,0.4368932038834951,0.13230769230769232,0.9729739413785036,0.9890810273043042,2.687684330218252e-13,1.865145889257216e-08,0.9342636495939158,0.9600185724536744,0.27992679637834716,0.5289739572690325,3.459423167090096,3.0485710714155516,0.6847895738233728,5.682930689777288,5.2577355819592775,2.959844710263057,0.16370143641181567,0.09525812760554508,0.009006355710204694,2.471486952322058,3.4553247328607304,4.6849046415563915,5.627885800258294,0.07459491630566895,0.12642706274126203,0.45337930113898084,0.29356803203469883,0.2360641568297184,1.0,0.18112761324358886,0.00042396820654353915,1.0006253908692853,0.1812408887990889,0.00042423335238877575,14.81468917996748,0.17049742954230276,7.854597998246268e-17,0.2505459486469089,0.36950806112522144,0.06682663556370319,0.35919270860291796,0.0668684283314106,0.35941734444319473,0.041873334908492266,0.9238225621399808
openml_44665_first-order-theorem-provi,real_openml_multiclass,real_openml,5.2516,6,51,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.6977911578688856,0.4724098518712948,0.1626682842968434,0.0768461000888294,5.25984251968504,2.864143214152467,0.7522790082264543,0.1333012307529122,0.3171186473312246,0.1084801634726062,2.2999009494867684,0.2487637202814618,0.2166219000397116,0.2489192948407373,0.2167573733980853,1.000625390869293,2.3567549590977617,22.47603212122359,0.977564348522312,0.0170544578273129,2.822150854960201e-07,6.563065971903097e-07,0.944148372294011,0.0298419498325802,0.4443353733430863,0.1556774455088763,5.0617173411341625,0.7276762089989479,0.6552035431994799,0.998253125,0.1023268225050731,0.0348019076260361,0.68,,,0.51125,0.5000297051838934,51.0,6.0,1600.0,0.5659425971877398,0.5498929658941016,0.3157608274690214,,0.67125,0.5495759068765694,0.84375,0.3996748459302336,0.84375,127.0,0.079375,0.373228346456693,8.790463875067,2.2643334474014236,0.6977911578662689,4.0,1.5338559453655618,0.4181696726786907,0.4602538410153641,0.19572478289913162,0.45958583834335337,-0.04208416833667339,0.996465032115094,0.9806582546778259,0.9118366645163976,2.5299453296763064e-06,3.7193110622972884e-09,2.475617331156892e-13,0.9776286353467561,0.9495798319327731,0.8615916955017301,0.6726128016789087,0.4538834951456311,0.10726643598615918,0.9737681094383128,0.9881518342952826,1.0494661962468326e-10,2.2112707754835056e-07,0.9325372746185854,0.9652610441767069,0.3665835840137516,0.5335481846272692,3.459423167090096,3.0545151843245666,0.6724191399885977,5.687887907727993,5.271430952026502,2.9640514144150374,0.16857297562705487,0.10411340885728926,0.00826867506032869,2.5017339851309948,3.454855153535315,4.712511761825175,5.617234047583823,0.08516453530814139,0.12540272474849568,0.4898810606523514,0.31519261612858757,0.20336215310240177,0.9999999999999998,0.17976295496258443,4.170176692959038e-05,1.00062539086929,0.17987537707325502,4.1727846833861656e-05,15.573668690876097,0.21054014133759877,1.4955561187362175e-16,0.2521669907415603,0.32499041603122214,0.077359962855637,0.38415590428906743,0.07740834307005548,0.3843961518839971,0.04299203614934845,0.8967314185331863
openml_44666_first-order-theorem-provi,real_openml_multiclass,real_openml,5.2516,6,51,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.6977911578688856,0.5038214972517969,0.1597212994302697,0.080471024221961,5.25984251968504,2.838153684959549,0.7637479384092953,0.1333012307529122,0.3203976562305376,0.0977663421691083,2.2999009494867684,0.248055752149036,0.2132827901288194,0.2482108839515056,0.2134161752383432,1.000625390869294,2.337325092168132,23.166111493581717,0.9786894319453944,0.0147171238610068,2.273503631891237e-06,6.63654744906485e-06,0.952004356824529,0.0119587052639039,0.4085073808620009,0.1662708943472826,5.0387759553238425,0.7347566541323929,0.6503551711383554,0.99795,0.0992786791224745,0.0362442132583639,0.666875,,,0.498125,0.5001528065438436,51.0,6.0,1600.0,0.5659425971877398,0.5515063212346177,0.2952130169162554,,0.68125,0.5501815317194808,0.829375,0.3589865496753336,0.829375,127.0,0.079375,0.37480314960629935,8.442763461316332,2.2643334474014236,0.6977911578662689,4.0,1.5338559453655618,0.41015364061456244,0.4649298597194389,0.23380093520374082,0.4509018036072144,-0.054776219104876456,0.9966794418951704,0.981782487963501,0.9231845857917216,2.5521231575545627e-05,2.5816537978148737e-08,8.357527119426399e-16,0.9723076923076923,0.9518072289156626,0.9326113116726835,0.7093389296956978,0.43526785714285715,0.1,0.9759527163993547,0.9878469353766519,7.653810195240216e-11,4.086092460138679e-07,0.947187390132427,0.9587049667715986,0.3119159101767797,0.4857114779874214,3.459423167090096,3.035975834542236,0.6826712633361288,5.6875784633240425,5.247002257278444,2.975602623709096,0.1661579203204555,0.1026773964431138,0.006969589113801522,2.499463563753463,3.457708949594045,4.70798837366117,5.622312653394216,0.08173224096954534,0.12294844759946733,0.47741619958354753,0.2808213979241637,0.22085703847924149,1.0,0.18980343492922497,0.0002669628017518188,1.000625390869287,0.18992213626439022,0.0002671297578504765,15.22201356535949,0.18307171745642728,1.834794918113408e-17,0.2802750562069576,0.3426185889587781,0.08424553210035648,0.37006865218772633,0.08429821848691119,0.370300089743815,0.04226552557494011,0.915717837922924
