dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,overlap_ratio,inter_intra_ratio,boundary_density,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,IR_variance,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_1nn,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.median,ssi_f1.min,ssi_f2.max,ssi_f2.median,ssi_f2.min,ssi_f3.max,ssi_f3.median,ssi_f3.min,ssi_f4.max,ssi_f4.median,ssi_f4.min,ssi_f1.q1,ssi_f1.q3,ssi_f2.q1,ssi_f2.q3,ssi_f3.q1,ssi_f3.q3,ssi_f4.q1,ssi_f4.q3,ssi_attr_ent.max,ssi_attr_ent.median,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.median,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.median,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q1,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_mut_inf.q3,ssi_can_cor.max,ssi_can_cor.median,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_cov.median,ssi_cov.min,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_can_cor.q1,ssi_can_cor.q3,ssi_cor.q1,ssi_cor.q3,ssi_cov.q1,ssi_cov.q3,ssi_eigenvalues.q1,ssi_eigenvalues.q3,cluster,dist_to_centroid,is_representative
rand_0189_circles_c5_f20,rand_circles,circles,1.299545159194282,2,2,885,3539,0.006,0.05,,0.0,0.7,False,1999,0.1302627860977677,0.0,0.0007764772927231,0.0,1.299545159194282,3.5849561804964467,0.0,0.03352310782009,0.0129944296624911,,0.987667798508712,0.0131679068142198,,0.0131720859643755,,1.0004551355096962,0.0299711013302568,4.646293076620997,0.9999147429354404,7.949300987492518e-05,0.4926670928104894,,0.7058529264632316,,0.4372186093046523,,4.360052842785102,0.0329025938526693,0.0001688837191479,0.9501929554071684,0.2125711362200575,0.0329025938526693,0.001000500250125,0.0213923444742479,0.0123559442937665,0.0,0.0,2.0,2.0,1999.0,0.0,0.0001688552022534,0.0001688837191479,,0.0270135067533766,0.9998311447977466,0.0,0.0194254952357274,0.0,1539,0.4348686069511161,1.0,0.250206193136588,1.299545159194282,0.1302627860976941,1,0.0,0.5670394121576486,1.0,0.6297929191716767,0.5650434201736806,-0.4329605878423513,0.99997095298178,0.9999147429354404,0.999858532889101,0.4926670928104894,0.4926670928104894,0.4926670928104894,0.7058529264632316,0.7058529264632316,0.7058529264632316,0.4372186093046523,0.4372186093046523,0.4372186093046523,0.9998866379122708,0.9999428479586102,0.4926670928104894,0.4926670928104894,0.7058529264632316,0.7058529264632316,0.4372186093046523,0.4372186093046523,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.383318490016951,4.360052842785102,4.336787195553252,0.2358367834519068,0.2125711362200575,0.1893054889882082,3.5849561804964467,3.5849561804964467,4.348420019169176,4.371685666401026,0.2009383126041328,0.2242039598359821,0.0129944296624911,0.0129944296624911,0.0129944296624911,0.0131679068142198,0.0131679068142198,0.0131679068142198,0.0131720859643756,0.0131720859643756,0.0131720859643756,1.0216479044999498,1.0004551355096962,0.9792623665194428,0.0129944296624911,0.0129944296624911,0.0131679068142198,0.0131679068142198,0.0131720859643756,0.0131720859643756,0.9898587510145694,1.011051520004823,18,4.099293632080921,False
rand_0190_moons_gaussian_quantiles_swiss_roll_c3_f20,rand_triple,moons|gaussian_quantiles|swiss_roll,28.76595744680851,3,11,380,1520,0.07,0.2,gaussian,0.05,0.7,False,1520,1.181257648848882,0.3337041225622559,0.1534856132670864,0.0512187819012228,28.76595744680851,3.459426007320672,4.657646926676369e-16,0.8163119195964689,0.2504509501533487,0.0015736689552957,0.5960153941252978,0.0595033044900346,0.043139114074155,0.0599234816219117,0.0434549732174631,1.0092700350650006,0.2467497832123676,14.819987989842302,0.9873427764105496,0.0125758772418634,0.419334470435906,0.0398855395538845,0.9731377827200928,0.0232979917301759,0.7722508419185491,0.0518369733088332,4.015224405687686,0.0127594576468717,0.1338505744184786,0.9832055055401662,0.0402169957582833,0.0127594576468717,0.2092105263157894,0.4227701681599319,0.073369432956787,0.1388157894736842,0.3458679899975886,11.0,3.0,1520.0,0.7692095011993509,0.1254538332994112,0.0675597686486727,,0.5927631578947369,0.8784805221009648,0.2532894736842105,0.3116063273938417,0.2532894736842105,47,0.0309210526315789,0.2553191489361701,5.560913563289187,14.171326416974386,1.1812576488465505,2,0.6990081019525074,0.8905918503674015,0.8712505010020041,0.8865878423513694,0.8899251837007348,0.0193413493653974,0.9989863990693332,0.992540475507676,0.9618203908762608,0.4591133766989342,0.4195468885578944,0.3793431460508892,0.98927805575411,0.9837067209775968,0.9464285714285714,0.8302783435166328,0.7559523809523809,0.7305218012866334,0.982486417483744,0.9955147647305048,0.3994450173043918,0.4393301326284143,0.965067646203084,0.9864923883658534,0.7432370911195072,0.7931153622345068,3.459426007320671,3.459426007320671,3.459426007320671,4.029288739777734,4.018245877676248,3.9823596255857496,0.0730817758602193,0.0371955237697214,0.0261526616682346,3.459426007320671,3.459426007320671,4.011131895192722,4.022351950506323,0.0330894509396459,0.044309506253247,0.251563702142981,0.2504509501533487,0.2493381981637163,0.1978905037197263,0.0479240730694377,0.0018619994261677,0.2019327253286201,0.0492757794794927,0.001847680250674,1.44545653147545,0.9607893376160516,0.6456506077132242,0.2498945741585325,0.2510073261481649,0.026769069169409,0.0814069214116438,0.0267926818868408,0.0830509228165843,0.8735130666587159,1.1241484831179402,34,5.01414065827346,False
rand_0191_gaussian_quantiles_c3_f200,rand_gaussian_quantiles,gaussian_quantiles,6.665,3,200,967,3866,0.169,1.0,gamma,0.0,0.3,False,1998,0.7663092609741591,0.5735009638117096,0.0175929828351533,0.0100895926122833,6.665,3.584955995579937,4.452036136345021e-16,0.4238104419282124,0.3210576166162646,0.0193556724374024,1.1772837269797292,0.0177933987973432,0.013362414101035,0.0177724129931584,0.0133510882197733,0.999084010976512,0.3152708110936046,131.14867268272386,0.99897428234065,0.0011467990257239,3.582715086215465e-15,3.1184137363654104e-15,0.9775921821546332,0.0089194751107686,0.1158854166666666,0.2007194295229558,4.753263011603332,0.0024689409081417,0.2305283206780081,0.9964261057854652,0.0089767109563344,0.0024689409081417,,,,,,200.0,3.0,1998.0,0.490590465777259,0.2065306284301368,0.1261941566776516,1.3969280831385422,,0.8040558619873102,0.5085085085085085,0.0726798643483311,0.5085085085085085,400,0.1034661148473874,0.2085,13.527136368948158,3.999166666666667,0.7663092609735644,2,0.6210930318181395,0.6877929191716768,0.6484382097528391,0.6224168336673347,0.5863967935871743,0.0393547094188377,0.9999940335461986,0.9993447175682426,0.9922038874984028,5.780937771259855e-15,4.953495846877062e-15,1.371164050947804e-17,0.9877232142857144,0.9741324921135648,0.9709208400646204,0.34765625,0.0,0.0,0.9986638595056728,0.9997239414971928,2.48360374369327e-15,5.367216809068459e-15,0.9725266660890926,0.9809278531996396,0.0,0.173828125,3.584955995579937,3.584955995579937,3.584955995579937,4.758115631248518,4.753570864038631,4.74434834439557,0.0178913781640961,0.0086688585210352,0.0041240913111479,3.584955995579937,3.584955995579937,4.751610678275124,4.755026618078237,0.0072131044814294,0.0106290442845415,0.3347441438511777,0.3210576166162647,0.3073710893813518,0.1090722709935366,0.0150994867997082,1.3830485924595548e-06,0.1101690529139762,0.0150738683203883,1.4131144394665022e-06,1.713122667590263,0.9717156133619972,0.4811797294695638,0.3142143529988083,0.3279008802337212,0.0073094120573449,0.025512852603514,0.0072916469300951,0.0255034133494799,0.7374336975842264,1.2357729326052054,20,3.305592643863079,False
rand_0192_moons_s_curve_c3_f10,rand_pair,moons|s_curve,2.282922684791844,2,5,966,3864,0.089,0.2,gaussian,0.0,0.0,False,1999,0.3907867494824016,0.0,0.8768967210431823,0.0,2.282922684791844,3.5849561804964467,0.0,0.26485715687624,0.677254907985815,,0.8869037374929692,0.0581411965427558,0.1260838079687083,0.0573923161708401,0.1237074028075505,0.9941031134377092,0.2932629036273896,7.336436960991876,0.8889636438315829,0.1113465943028762,0.269407207675802,,0.7408704352176088,,0.5147573786893447,,4.350969662650392,0.1100245577585702,0.8473163835812614,0.9850270307740164,0.1208902553390251,0.1100245577585703,0.1310655327663832,0.3455269085663608,0.1002802840193907,0.0785392696348174,0.2690856265356344,5.0,2.0,1999.0,0.0,0.4586742103908747,0.8473163835812614,1.031772591053836,0.2826413206603301,0.5413257896091253,0.2186093046523261,0.8113615838483382,0.2186093046523261,1177,0.3046066252587991,0.8980458793542906,0.6654176021327811,2.282922684791844,0.3907867494821994,1,0.0,0.7044635938543754,0.922619906479626,0.8819131596526386,0.8718997995991984,-0.2181563126252506,0.9999998554913596,0.8647048753840129,0.740584027410331,0.269407207675802,0.269407207675802,0.269407207675802,0.7408704352176088,0.7408704352176088,0.7408704352176088,0.5147573786893447,0.5147573786893447,0.5147573786893447,0.8398873129024473,0.9996421479697648,0.269407207675802,0.269407207675802,0.7408704352176088,0.7408704352176088,0.5147573786893447,0.5147573786893447,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.468792444399428,4.306442157246779,4.2407777521207946,0.2310821658686217,0.1654177607426374,0.0030674735899882,3.5849561804964467,3.5849561804964467,4.270085787956272,4.468750171528683,0.0031097464607334,0.2017741300331446,0.677254907985815,0.677254907985815,0.677254907985815,0.4060342645536431,0.0100891333569404,0.0009119386450601,0.3980508686680852,0.0099413199312378,0.0009246236873465,1.381442929306379,0.986983006393601,0.5816085549017538,0.677254907985815,0.677254907985815,0.005474829458303,0.0182953876938284,0.0054461589067087,0.0182651991111042,0.9024047837621356,1.1180762928246766,43,3.04718801317807,False
rand_0193_s_curve_circles_c7_f2,rand_pair,s_curve|circles,1.7134283570892723,2,2,905,3617,0.028,0.1,,0.0,0.0,False,1999,0.262925076029859,0.0,0.0485144713156705,0.0,1.7134283570892723,3.5849561804964467,0.0,0.1290492191966245,0.2186176801396179,,0.9496565364489584,0.033666543352547,,0.0339150065540009,,1.007409151401886,0.0491673783338094,28.35002799587101,0.9752987273447008,0.0005232573255699,0.8915435231296109,,0.9929964982491246,,0.9919959979989996,,4.501115164964601,0.0023008728513927,0.0501925786157866,0.982259263698883,0.0334975519808047,0.0023008728513927,0.583791895947974,0.4235522947131285,0.235367479657775,0.4082041020510255,0.4916242678956822,2.0,2.0,1999.0,0.0,0.0477936900696282,0.0501925786157866,,0.5842921460730365,0.9522063099303716,0.7693846923461731,0.3466921658601798,0.7693846923461731,1333,0.3685374619850705,0.5476369092273068,0.0251944590180441,1.7134283570892723,0.2629250760297136,1,0.0,0.6317541750167001,0.5870768203072813,0.6057261189044757,0.6057261189044757,0.0446773547094188,0.9756687261479168,0.9752987273447008,0.9749287285414848,0.8915435231296109,0.8915435231296109,0.8915435231296109,0.9929964982491246,0.9929964982491246,0.9929964982491246,0.9919959979989996,0.9919959979989996,0.9919959979989996,0.9751137279430928,0.9754837267463088,0.8915435231296109,0.8915435231296109,0.9929964982491246,0.9929964982491246,0.9919959979989996,0.9919959979989996,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.5027421277604684,4.501115164964601,4.499488202168733,0.0351245147766725,0.0334975519808047,0.0318705891849369,3.5849561804964467,3.5849561804964467,4.500301683566667,4.501928646362535,0.0326840705828708,0.0343110333787386,0.2186176801396178,0.2186176801396178,0.2186176801396178,0.033666543352547,0.033666543352547,0.033666543352547,0.0339150065540009,0.0339150065540009,0.0339150065540009,1.0421757380348873,1.007409151401886,0.9726425647688848,0.2186176801396178,0.2186176801396178,0.033666543352547,0.033666543352547,0.0339150065540009,0.0339150065540009,0.9900258580853852,1.0247924447183867,24,7.292378145885282,False
rand_0194_s_curve_moons_c7_f5,rand_pair,s_curve|moons,39.98290598290598,7,5,3388,13552,0.04,0.1,gaussian,0.15,0.3,False,1996,1.6346123565549877,0.9337046555700788,0.2967391149128156,0.2770666930838405,39.98290598290598,3.5849567106471896,4.965068306494546e-16,0.5529180847040471,0.2107901488866028,0.1899007320078917,1.3821783695932777,0.0502715262381042,0.053954430641758,0.0522790221974514,0.0569819304909909,1.024806580879819,0.1742709076328264,5.3412736388199,0.9197573557586132,0.0543484417541076,0.8133783121830719,0.0377175444774176,0.9647155140163262,0.0320957433904814,0.8680615436273255,0.1184117923312496,4.708361899336996,0.103037980955319,0.4372333713476939,0.9830806402383926,0.25877318090347,0.103037980955319,0.1828657314629258,0.3294194533577963,0.1368454043424179,0.1297595190380761,0.3361228774666495,5.0,7.0,1996.0,1.1857839254056026,0.3664115864067134,0.2436966727682723,1.0835217105602546,0.313627254509018,0.6706339710526088,0.18937875751503,0.3697443624270135,0.18937875751503,234,0.0172668240850059,0.2940170940170941,2.648899553047493,12.069669412688146,1.6346123565541433,5,1.7389007275585413,0.76203276700657,0.8756723621271995,0.7713928526396837,0.7319444779787151,-0.1136395951206294,0.97934908693061,0.9080615496425976,0.8464079944964009,0.8960310835240606,0.804675639994791,0.7542755752587202,0.9966832504145936,0.9871244635193132,0.9154929577464788,0.9872857932559423,0.958963282937365,0.6923076923076923,0.8976776184641113,0.9672905292593462,0.7873008732777684,0.8446505021336314,0.9333333333333332,0.995059985885674,0.7638888888888888,0.981651376146789,3.584956710647189,3.584956710647189,3.584956710647189,4.798597006703496,4.7640049914218805,4.569014038316138,0.3981210419243286,0.203130088818586,0.168538073536971,3.584956710647189,3.584956710647189,4.628319048637832,4.781874411605637,0.1852606686348297,0.3388160316026347,0.4426572316362552,0.1635825981515454,0.0042154033111355,0.1723703733837506,0.0338352722550224,0.0026413694129405,0.1824810330738113,0.0337705607027621,0.0026270672743511,1.2647120156709442,0.9987359046817984,0.7929984450514802,0.0711738678959234,0.3723216434381549,0.0077578992531081,0.0744055243343419,0.0080023792392389,0.0786676782447097,0.9654172276110208,1.102169311383846,48,5.329647732914725,False
rand_0195_s_curve_swiss_roll_c3_f2,rand_pair,s_curve|swiss_roll,11.066666666666666,3,2,452,1808,0.064,0.1,gamma,0.0,0.5,False,1808,0.8664209446613996,0.6279025335546793,0.3348923683985326,0.2102797665855656,11.066666666666666,3.5849554339847547,0.0,0.5139930314101229,0.1702337861046213,0.2266966628832129,1.050297131120707,0.0604441707267776,,0.0606497474229174,,1.0034113894970154,0.0860120928064394,8.331476262320676,0.9484244937800388,0.0263603902785921,0.8425322686720161,0.1181020601871065,0.8994252027091898,0.1091463382012064,0.819080902568668,0.1894136430280916,4.509188816250927,0.0076260852622189,0.1227503803991065,0.9262893775941734,0.1260637488545342,0.0076260852622189,0.4153761061946903,0.3068017385237894,0.2825999266940925,0.3014380530973451,0.459009460847736,2.0,3.0,1808.0,0.6169006779710412,0.109350460825413,0.1226516656653233,,0.4209070796460177,0.8906603228680702,0.5271017699115044,0.6761168830698858,0.5271017699115044,120,0.0663716814159292,0.39,0.0451257046800148,5.918518518518519,0.866420944659962,2,0.5967284265179988,0.7349806279225116,0.6969472277889112,0.7349806279225116,0.7349806279225116,0.0380334001336004,0.9670641045007552,0.9484244937800388,0.9297848830593224,0.9788711965240808,0.7769837176691926,0.7717418918227749,0.9964454976303316,0.9205801104972376,0.78125,0.995260663507109,0.8432320441988951,0.61875,0.9391046884196804,0.9577442991403968,0.7743628047459837,0.8779274570966368,0.8509150552486188,0.9585128040637848,0.7309910220994476,0.919246353853002,3.5849554339847547,3.5849554339847547,3.5849554339847547,4.514581272853749,4.509188816250927,4.503796359648105,0.131456205457356,0.1260637488545342,0.1206712922517123,3.5849554339847547,3.5849554339847547,4.506492587949516,4.511885044552338,0.1233675205531232,0.1287599771559451,0.3305325337017019,0.1702337861046213,0.0099350385075407,0.0604441707267776,0.0604441707267776,0.0604441707267776,0.0606497474229174,0.0606497474229174,0.0606497474229174,1.0642311235844957,1.0034113894970154,0.9425916554095356,0.090084412306081,0.2503831599031616,0.0604441707267776,0.0604441707267776,0.0606497474229174,0.0606497474229174,0.9730015224532756,1.0338212565407554,56,5.454956963265176,True
rand_0196_circles_swiss_roll_gaussian_quantiles_c3_f5,rand_triple,circles|swiss_roll|gaussian_quantiles,5.0227272727272725,3,5,200,800,0.022,0.05,gamma,0.0,0.5,False,800,0.5420216785332482,0.6689626250358981,0.4788642628885601,0.3203422943378116,5.0227272727272725,3.169915958164528,0.0,0.1968586848925553,0.2494087983225593,0.2412521583015976,1.3520772836562005,0.0148358255505786,0.0101050425001645,0.0148332139248734,0.0100727200993843,1.0000710932813726,0.043832061850839,16.344673849858378,0.9637543886674796,0.0668799307226104,0.6304488031402469,0.0687202195125898,0.8785270322605859,0.1202795071733854,0.7990644599805213,0.175132842833019,4.439270435842688,0.0552408487608906,0.2204325104239262,0.9956234375,0.0827228059780413,0.0552408487608906,0.5525,0.4592917327386618,0.1264738837809864,0.37125,0.4834413945634691,5.0,3.0,800.0,0.4279516299413538,0.1826121012465853,0.2141814377812376,1.0630932904490908,0.7125,0.8184837369393578,0.75875,0.3884079532174237,0.75875,88,0.11,0.4977272727272728,0.728272527189245,3.242648709315376,0.5420216785312157,1,-0.0345804469726062,0.613730017928717,0.6350098091671126,0.62746285188627,0.6187284691128571,-0.0212797912383956,0.9989751727920262,0.9957686811800904,0.8448156796531299,0.7082926112589014,0.604858242713431,0.5781955554484081,0.9803370786516854,0.909433962264151,0.7458100558659218,0.9410112359550562,0.8528301886792453,0.6033519553072626,0.981143561299963,0.9980688484121888,0.5915268990809195,0.6565754269861662,0.8276220090650364,0.9448855204579182,0.728091071993254,0.8969207123171508,3.169915958164528,3.169915958164528,3.169915958164528,4.506563538754891,4.451932123555925,4.35676182337324,0.1652314184474894,0.0700611182648041,0.0154297030658376,3.169915958164528,3.169915958164528,4.421751159420507,4.459343534108876,0.062649707711853,0.1002420824002223,0.4199998354335095,0.2494087983225593,0.0788177612116092,0.0334239527977727,0.0155175434741377,0.0021486284922475,0.0333536806340442,0.0155986742193952,0.0021604475491467,1.057393438955013,1.0048865218357124,0.9453318756969532,0.1641132797670843,0.3347043168780344,0.0066509410668561,0.0194048604685711,0.006649963110455,0.0192803632827308,0.9703698183368856,1.0223738115822982,25,4.278336650180557,False
rand_0197_swiss_roll_c7_f20,rand_swiss_roll,swiss_roll,11.72,7,3,930,3720,0.11,0.2,,0.05,0.3,False,1997,0.6376957168299529,0.6902142979976114,1.620837150225785,1.1187249758115392,11.72,3.58495617205541,0.0,0.0805644235231178,0.5032187631314581,0.3296849233713964,2.513426239502499,0.0181094870211578,0.0119674448163953,0.0186179498045065,0.0123540877889789,1.0240010238207595,0.0422237419369783,2.8806316583361844,0.674996236392659,0.2676230694423319,0.7486642248696523,0.0602844889049746,0.9896583582838068,0.0057759179384963,0.9761210444703696,0.0102171344120321,5.225856334775769,0.7357089954776109,1.8782645354439107,0.9687533302958944,0.8725260767821394,0.7357089954776109,0.1086629944917376,0.1918848164280465,0.1637284485650475,0.072108162243365,0.2587317075881901,3.0,7.0,1997.0,0.778536678066537,0.9770716680994708,1.0279538537889046,,0.129193790686029,0.2646611513600618,0.1387080620931397,1.536605611786242,0.1387080620931397,100,0.0268817204301075,0.764,1.110359051114286,3.259059447835281,0.6376957168287529,4,0.6716527107273774,0.5247308539434961,0.922454011101185,0.7372911820964553,0.7225870750872562,-0.3977231571576889,0.9839158089176008,0.5275100131356163,0.51356288712476,0.8417779495201954,0.764002164966872,0.6089534017257668,0.9959839357429718,0.9896142433234422,0.9692307692307692,0.9861849096705632,0.977924944812362,0.9435897435897436,0.5205364501301881,0.7557129110266085,0.7035511312204169,0.7927880374595184,0.9879759519038076,0.9931972789115646,0.973293768545994,0.9838945827232796,3.58495617205541,3.58495617205541,3.58495617205541,6.068529453325472,4.897762670575899,4.711276880425936,1.3871055311319722,1.2006197409820096,0.0298529582324365,3.58495617205541,3.58495617205541,4.804519775500918,5.483146061950686,0.6152363496072231,1.293862636056991,0.711963575341843,0.6745479189185446,0.1231447951339871,0.0269792715782758,0.0228514638637209,0.0044977256214769,0.02771280723367,0.0235881973480874,0.0045528448317622,1.0715253557279962,1.0096687460286546,0.990808969705628,0.3988463570262659,0.6932557471301938,0.0136745947425989,0.0249153677209983,0.0140705210899248,0.0256505022908787,1.0002388578671413,1.0405970508783255,54,8.45794010864427,False
rand_0198_s_curve_circles_gaussian_quantiles_c7_f10,rand_triple,s_curve|circles|gaussian_quantiles,29.10927152317881,7,8,3076,12302,0.027,0.1,gaussian,0.0,0.0,False,1998,1.6638884071941629,1.437913567211824,11.433152320557852,16.439884837729483,29.10927152317881,3.584955995579937,0.0,0.5875328006456764,0.147892917162492,0.162156535560995,1.4432683808423443,0.0205268021426087,0.0181826802091584,0.0206108007488053,0.0182762001952059,1.0032670113909663,0.0781660831132384,13.134896814734,0.967134997094892,0.05529064522895,0.021073361003535,0.0504693711193116,0.2044426533298382,0.2121072211573589,0.0929780882668343,0.1574521852140593,4.918343925802878,0.0809405095219545,0.300246785902986,0.9970801632463294,0.1098804506194038,0.0809405095219545,0.4394394394394394,0.4589965208170504,0.0818012857040191,0.2992992992992993,0.4580657658877456,8.0,7.0,1998.0,1.23269635560136,0.2627075998067115,0.1695536080404374,1.2419758423910192,0.7787787787787788,0.7553365123956732,0.6971971971971972,0.4618774327429374,0.6971971971971972,302,0.0245488538449032,0.3834437086092715,0.9345400062974628,8.746902896051036,1.663888407193216,5,1.9028774709712344,0.715909731108804,0.6697920606943472,0.6898214098880492,0.7152403870659659,0.0461176704144568,0.9979781721162048,0.9961091436813616,0.8631256262876738,0.2346747571645027,0.0066818134655895,0.0,0.8696151636990236,0.1847090663058186,0.0,0.7179781734635267,0.0712328767123287,0.0,0.96996560371952,0.996952013944422,0.0,0.0155069999264658,0.0,0.2909336941813261,0.0,0.1335131490222522,3.584955995579937,3.584955995579937,3.584955995579937,4.996720087675867,4.942742915435673,4.761801235862208,0.2664231405600734,0.0854814609866085,0.0315042887464143,3.584955995579937,3.584955995579937,4.892856621760798,4.974817991854544,0.0534063845677375,0.1353677546614844,0.3807531030214228,0.0643142737941092,0.0161154576234542,0.0666915813258,0.013246538544092,0.0012912758762579,0.067355004212311,0.0132098600836133,0.0012904572863321,1.131723247163245,0.995859733405342,0.907827434989198,0.0370901442502989,0.2664622887031485,0.0076218659997323,0.0318111331894096,0.0076557733362851,0.0318941238682085,0.9516993073661096,1.0435042811430155,5,5.237141057503181,False
rand_0199_swiss_roll_circles_moons_c5_f20,rand_triple,swiss_roll|circles|moons,175.73333333333332,5,7,1010,4036,0.081,0.2,,0.02,0.7,False,1998,1.3019114544837718,0.7785180450901525,1.0330061650643134,0.8042139401919447,175.73333333333332,3.5849559955799366,4.796711693331816e-16,0.4797850834583183,0.298552430902809,0.1971098622747112,1.018594560890674,0.0538228844262366,0.065172512466962,0.0544082985313982,0.0654378373168086,1.0113698697504632,0.2226173146434366,12.42925709875235,0.9247597916696056,0.0618637498355287,0.1917040602946995,0.0636159555600359,0.7505655122099497,0.1333323939264006,0.0981275303643724,0.3103064971187493,4.521599193424712,0.0448826219919064,0.5997399349300753,0.9961447934420908,0.0819513630458992,0.0448826219919064,0.3668668668668668,0.425590571875668,0.0969698442443404,0.2172172172172172,0.4124548974463816,7.0,5.0,1998.0,0.9058029635933856,0.4730911094097731,0.3352078436253278,,0.6671671671671672,0.5880394237987098,0.5685685685685685,0.8201999560031107,0.5685685685685685,15,0.0037165510406342,0.2800000000000001,4.562747965267251,77.17286552758574,1.3019114544821588,3,0.8256455240607099,0.7227788911155644,0.758183032732131,0.7348029392117569,0.7194388777555111,-0.0354041416165665,0.9917360351137215,0.9521636792477696,0.8356166937259172,0.2929839317889791,0.1900592556453915,0.1191349423688544,0.9979757085020244,0.7570460375593822,0.5,0.9812753036437248,0.0,0.0,0.8750636429941488,0.9718374238057664,0.1305207893861391,0.2376336324072737,0.6717440974866717,0.8149380373707895,0.0,0.0,3.584955995579937,3.584955995579937,3.584955995579937,4.572992951630805,4.536754228187121,4.442569508445243,0.1609810480253681,0.0667963282834902,0.0305576048398057,3.584955995579937,3.584955995579937,4.504279219204664,4.545159613650244,0.0583909428203677,0.0992713372659475,0.5010518254040278,0.30016636778551,0.0928251626361883,0.311621185871102,0.0335146056916991,0.0008472048195559,0.3126708638257418,0.0337019159816284,0.0008475050479166,1.3604796674782376,0.9955049383407784,0.6599845083684249,0.1516683585642506,0.4470504401240684,0.0196622059948755,0.0590640110939118,0.0194706761708191,0.0605069210184123,0.92491904465038,1.1068909423825195,5,4.989718847351125,False
rand_0200_s_curve_moons_gaussian_quantiles_swiss_roll_circles_c2_f100,rand_multi,s_curve|moons|gaussian_quantiles|swiss_roll|circles,1.2578125,2,43,362,1445,0.164,1.0,t,0.0,0.7,False,1445,0.1141868512110726,0.0,0.0737475838434663,0.0,1.2578125,3.459421952176204,4.493448863974848e-16,0.0257416381042429,0.3210900643345876,,0.9905740652811172,0.0213655440893002,0.0168274982337679,0.0212997088155994,0.0167308122047361,0.9990261680707386,0.1891307095466776,123.3714649297748,0.9973991161567016,0.0063247138645521,4.121500476670085e-09,,0.993771626297578,,0.8761245674740484,,4.441966818275445,0.0078830648175231,0.1149500444369736,0.9983103650578896,0.008029199181877,0.0078830648175231,0.5875432525951557,0.4973207421022976,0.0187275530908526,0.4567474048442906,0.498298151358548,43.0,2.0,1445.0,0.0,0.1030988294143896,0.1149500444369736,,1.0,0.8969011705856104,0.9058823529411764,0.1030756865621463,0.9058823529411764,640,0.4429065743944637,0.5340624999999999,5.546561637176152,1.2578125,0.1141868512109146,1,0.0,0.5826942486693524,0.5466970321742106,0.5529340384112168,0.6013894520118587,0.0359972164951417,0.999998914276889,0.9995761364769372,0.9648528558043844,4.121500476670085e-09,4.121500476670085e-09,4.121500476670085e-09,0.993771626297578,0.993771626297578,0.993771626297578,0.8761245674740484,0.8761245674740484,0.8761245674740484,0.9986003430950734,0.9998798239481204,4.121500476670085e-09,4.121500476670085e-09,0.993771626297578,0.993771626297578,0.8761245674740484,0.8761245674740484,3.4594219521762044,3.4594219521762044,3.4594219521762044,4.447545852052755,4.444772862077854,4.410512603706049,0.039483413751272,0.0052231553794674,0.0024501654045661,3.4594219521762044,3.4594219521762044,4.441846777970838,4.446095094272886,0.0039009231844358,0.008149239486483,0.3210900643345876,0.3210900643345876,0.3210900643345876,0.0866868338543941,0.0176649322539533,2.1480967561553828e-05,0.0834668774515672,0.0177810149456964,2.1818827699285545e-05,1.3682186382258013,0.9965869395690908,0.5955078380645665,0.3210900643345876,0.3210900643345876,0.0079726745927979,0.0313533258914989,0.007782715754584,0.0315044028824683,0.8557394002351562,1.1405445170478266,32,5.816862006264136,False
