dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,cluster,dist_to_centroid,is_representative
openml_44770_okcupid-stem_seed_2_nrows,real_openml_multiclass,real_openml,7.4583,3,19,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.8187323471379399,0.5069672307010373,0.6465460280762144,0.3277776493745535,7.435064935064935,1.92934663282934,0.9705774154897188,0.4745509089719933,0.3586306257057562,0.0801446654566732,1.1239182797817773,0.0461826753443959,0.0625766362485606,0.0462115575678757,0.0626157711055015,1.0006253908692928,0.3385749205666485,45.763099001859366,0.9828755396524514,0.0285028030331201,0.2622619857712431,0.1715704899745344,0.91898052382945,0.0746335234294254,0.8711343741721403,0.1025850392604071,3.028705424632908,0.9581999652387752,0.3087507027033983,0.997549609375,0.0245594879782095,0.0347603272892781,0.529375,0.4806500256824677,0.0821147753843455,0.393125,0.4885969082093079,19.0,3.0,1600.0,0.5176329336744254,0.2636550187893665,0.208423150838062,,0.82375,0.7520712302014615,55,0.7198122068385024,True
openml_44771_okcupid-stem_seed_3_nrows,real_openml_multiclass,real_openml,7.4583,3,19,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.8187323471379399,0.5919822904944336,0.5992691943951531,0.3547567503207968,7.435064935064935,1.9264418358462745,0.9913934674838576,0.4745509089719933,0.3268291563012982,0.1110801834238107,1.1239182797817773,0.0452337398049726,0.0582899478949483,0.0452620285728307,0.0583264018961335,1.0006253908692948,0.321222338593903,52.40673881115013,0.9858541652868444,0.0281060207765053,0.36347853391825,0.3828936980067803,0.9671404214119804,0.0250863993347602,0.9220492557272526,0.0611608427973021,3.0289140515287025,0.9777689388090244,0.262337147708821,0.997717578125,0.0214460640993492,0.0350012830902305,0.544375,0.4836342578877849,0.0809236097105386,0.41125,0.4922142412477054,19.0,3.0,1600.0,0.5176329336744254,0.2259734019667042,0.1966426800777269,,0.830625,0.7841565965664927,104,1.526600113751867,False
openml_44772_okcupid-stem_seed_4_nrows,real_openml_multiclass,real_openml,7.4583,3,19,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.8187323471379399,0.4984342320556585,0.6861394078020296,0.3419953688109289,7.435064935064935,1.9092356704358004,0.9878535953787538,0.4745509089719933,0.353984217297374,0.0886871344193905,1.1239182797817773,0.0517071428166693,0.0652382946213993,0.0517394799916643,0.0652790940551839,1.0006253908692977,0.3624291100907081,45.08368522095395,0.9818605797666268,0.0297257323683808,0.2309989870597172,0.0801063112549794,0.9682643221870652,0.0169223102631752,0.9309984471206476,0.0450424829404791,3.008224349314868,0.9759445262868236,0.3028242234474892,0.997452734375,0.0249296009027097,0.0358842927884238,0.53375,0.4783443753252744,0.0856185869117335,0.39,0.4879024292702434,19.0,3.0,1600.0,0.5176329336744254,0.2584750600027921,0.2101192093745315,,0.81125,0.7562561320420813,55,1.6669436135299147,False
openml_44778_KDDCup99_seed_0_nrows_200,real_openml_multiclass,real_openml,1147.0,8,41,400,1600,0.0,0.0,,0.0,0.0,False,1600,1.5250983574838706,4.869340581043256,586430780.0816407,2855531195.4243865,916.0,0.5803174246516595,0.6224809934892539,0.3915059304951201,0.8440955293448061,0.3058592001354303,1.480175417584381,,,0.1279576140515732,0.2384676991129727,0.7565704174865376,1.7858491888532089,4.062232672065503,,,,,0.0185142944902015,0.091817452146694,0.0,0.0,1.6961179929658323,0.2605892429707396,9344.27729358648,0.610010546875,0.3643748492702078,0.3987784958741066,0.01,0.0163881793191429,0.0648964567046095,0.00375,0.0611414255738345,41.0,8.0,1600.0,1.456415431610256,5.548779940464131,8793.72364622129,,0.010625,1.0602884377345386e-11,8,0.4310681275810185,False
openml_44779_KDDCup99_seed_1_nrows_200,real_openml_multiclass,real_openml,1147.0,8,41,400,1600,0.0,0.0,,0.0,0.0,False,1600,1.524419971661353,5.047622596416671,6950658.761705841,35084302.22556792,917.0,0.5745863309163669,0.6227640212829596,0.3919710170522348,0.9596170844454838,0.0508639846354403,1.4922391739109304,,,0.1317624695914125,0.2410377449990781,0.7809759148248104,1.8074309872637155,4.055442996665085,,,,,0.0003401360544217,0.0017998308238534,0.0,0.0,1.6988659070378462,0.2541877115749258,48320.480181332045,0.6076636718749999,0.367959597789451,0.4046912202570232,0.010625,0.013644578226946,0.0504494378400173,0.00125,0.0353442818771775,41.0,8.0,1600.0,1.591006848628816,6.461577510915519,47424.31354478648,,0.008125,2.614529163319721e-14,8,0.6531402664983564,False
openml_44780_KDDCup99_seed_2_nrows_200,real_openml_multiclass,real_openml,1147.0,8,41,400,1600,0.0,0.0,,0.0,0.0,False,1600,1.52357720513271,2.9482870303312625,671340.0736402058,1979303.232055053,914.0,0.5785839982241545,0.6215286403949835,0.3900591046404261,0.8399472298155731,0.2674610657758484,1.4766752432984174,,,0.1340750283687855,0.239967828834503,0.756570417486537,1.812282875518803,4.092116743927715,,,,,0.0088463759478185,0.0339641635143113,0.0,0.0,1.6944007089575728,0.2595100464456674,26388.318241941568,0.617227734375,0.3608585325649991,0.3965130320689206,0.0125,0.0192054025890202,0.065036113339805,0.003125,0.0558317348300573,41.0,8.0,1600.0,1.458478003504469,5.367791972359703,25826.5704531559,,0.010625,9.27390884964726e-12,62,1.2324248488652036,True
openml_44781_KDDCup99_seed_3_nrows_200,real_openml_multiclass,real_openml,1147.0,8,41,400,1600,0.0,0.0,,0.0,0.0,False,1600,1.2245815611873303,1.581710596004884,63468.37235331292,100388.59706241848,917.0,0.5794184871559344,0.6198914759508296,0.3620785544647912,0.8982399884429224,0.1050877744150131,1.4673858179630732,,,0.1384085780038797,0.2439923804717855,0.7321649201482591,1.8506086897091047,4.0080757033185135,,,,,0.0019839366282356,0.0042266350314723,0.0,0.0,1.6806969941348011,0.2569842174401485,619.0777450942966,0.6076328125,0.3661073109842065,0.4010722947130896,0.0075,0.0150696198317528,0.0488162268484518,0.00125,0.0353442818771775,41.0,6.0,1600.0,1.5748034481404585,4.07834914551571,512.3943479113982,,0.0075,4.433863401594425e-07,62,1.2324248488652045,False
openml_44782_KDDCup99_seed_4_nrows_200,real_openml_multiclass,real_openml,1147.0,8,41,400,1600,0.0,0.0,,0.0,0.0,False,1600,1.510959959760681,5.0522833641877725,800317365.4554373,4043430111.561092,906.0,0.6023860987599909,0.6675814926380196,0.3832985029770529,0.8490847468136159,0.3009156734435041,1.5032601996146178,,,0.1298800140322007,0.2368471748861804,0.7809759148248153,1.7789339895577267,4.122716159397019,,,,,0.0036194140664144,0.0136609753541052,0.0,0.0,1.7410177036584298,0.3099799794348733,2781.939447887313,0.6229046874999999,0.364628594716179,0.3996610704877845,0.01,0.0184912063548616,0.0629499838156202,0.0025,0.0499530736639928,41.0,8.0,1600.0,1.6063266178796678,5.589915806044543,1853.2713834160645,,0.011875,1.7609173750968044e-12,8,0.3007082707180779,True
openml_45067_okcupid_stem,real_openml_multiclass,real_openml,6.8262,3,13,5336,21341,0.0,0.0,,0.0,0.0,False,1998,0.8247288825571959,0.6166259033239845,1.1118165681292214,0.6855748956532535,6.826743669480231,1.7566406274393211,1.2056731554475626,0.4843595804648304,0.3856261231391544,0.1688664796228324,1.1212956455802188,0.0618593919817184,0.0894554350414107,0.0613568434640988,0.0880274895580644,0.9975698683884728,0.3871248201722576,36.35267634407434,0.9680019315266346,0.0611666817390707,0.3813998305671044,0.1567127343305657,0.9501657478297444,0.0397522361340719,0.9178592666945125,0.0571708104482613,2.847091346088514,1.1881044208552134,0.4186654584932885,0.9974869764659554,0.0308449269310262,0.048217953164367,0.51001001001001,0.46190649438226,0.1240968246420867,0.3718718718718719,0.4834254335720619,13.0,3.0,1998.0,0.5026372525746673,0.3259309016348771,0.3423865396287483,1.0399802051179452,0.6796796796796797,0.6921457833230011,55,1.22383694645443,False
openml_45282_AfriSenti,real_openml_multiclass,real_openml,1.0874,3,2,22344,89376,0.0,0.0,,0.0,0.0,False,1998,0.0368038012069318,0.6576319877836996,0.0134141211124698,0.0088215551315648,1.0873836967087904,2.2088796379853326,1.20481946881829,0.0010163856998082,0.0573663298442462,0.0621533239273506,1.584002393486017,0.0734481314571108,,0.0730361568518371,,0.9944045362030852,0.1035500867245682,55.79706370581363,0.995053017672082,0.0047543270002734,1.0,0.0,1.0,0.0,1.0,0.0,3.764493397943293,1.166532656244326,0.0105513186609924,0.9999977454932408,0.0283886335280574,0.0382868125739639,0.6726726726726727,,,0.6166166166166166,0.4863321319613081,2.0,3.0,1998.0,0.0290382467237463,0.0104448272748159,0.0103712624945694,,0.019019019019019,0.9895570206336282,145,1.1104761928380242,False
openml_452_analcatdata_broadwaymult,real_openml_multiclass,real_openml,5.619,7,7,57,228,0.0,0.0,,0.0,0.0,False,228,0.7803074107545994,1.2004955022417518,0.658503008792543,0.7905299002681085,5.529411764705882,1.9237809316283372,0.7328876756186955,0.1397236799295391,0.2318199934173528,0.1886130840365807,2.4797364687855645,0.1256211591575551,0.1498396642710833,0.1261745563344606,0.1504997508978282,1.0044052863436137,0.5122902472870643,12.98224233278444,0.9115768101183148,0.0551714318227088,0.3397984322407699,0.1533184698756,0.7175720724430978,0.1564959543545473,0.413279305448025,0.2682327056536181,4.212507526678653,0.7384572518367445,0.6371686107754146,0.993344105878732,0.1910098737352493,0.1828163564397731,0.8333333333333334,0.5763028724008704,0.1322950802048982,0.7543859649122807,0.4313977591345247,7.0,7.0,228.0,0.6732863888375104,0.5003175334370803,0.3861779823487971,,0.9166666666666666,0.5699807424253304,65,2.184088885882845,False
openml_4538_GesturePhaseSegmentationP,real_openml_multiclass,real_openml,2.9559,5,32,1975,7898,0.0,0.0,,0.0,0.0,False,1998,0.4111751671477904,0.5754236389456696,0.3759427233764396,0.2163263299204161,2.957393483709273,3.584955317544905,2.2337134746726524e-06,0.0503855242882173,0.2894494635504988,0.1637473802363106,2.193392650020663,0.1050178477078459,0.1597230667530854,0.1059195067446618,0.1628997778832837,1.00574035237827,1.103806681806306,13.813136798361697,0.9650069397952656,0.0500586827342243,1.5545579905168388e-07,4.471578186856307e-07,0.9091581576203336,0.0424122372481867,0.5774141200173812,0.1247662624912724,5.619557630364186,0.0695288761153878,0.5100206117507832,0.9987657827998168,0.1587903372013813,0.0695295479659659,0.6751751751751752,0.4799452787491917,0.0842980730533112,0.4609609609609609,0.4985984136001079,32.0,5.0,1998.0,0.3483249304455111,0.4155635814014506,0.3126540017783461,1.5539377420937797,0.8688688688688688,0.6319183773573522,21,0.5164604586962763,True
openml_4541_Diabetes130US,real_openml_multiclass,real_openml,4.8309,3,49,20354,81412,0.0,0.0,,0.0,0.0,False,1999,0.5247063738659065,0.6113414659933372,0.0864952158520026,0.0528781120603734,4.83115024766098,1.160383186900348,1.269847917411534,0.1814641234632695,0.2572447840267121,0.0877436512701651,1.3634673258172807,,,0.0262065796099993,0.0513657648506105,0.7937444917084322,0.5776513773432536,235.36086151411996,,,,,0.9885532051453968,0.0079462839250547,0.9373451993744388,0.0393261985296631,2.5180574198599386,1.2648257304677302,0.1531307242336536,0.9990110112585056,0.0057930928576902,0.0080558868761864,0.6838419209604802,0.504898203595474,0.0603384251741401,0.5267633816908455,0.4994081377268473,49.0,3.0,1999.0,0.4237240988369637,0.1400487061561198,0.1135180560385385,,0.9709854927463732,0.863835749919865,7,0.2354770066294424,False
openml_454_analcatdata_halloffame,real_openml_multiclass,real_openml,21.3158,3,16,268,1072,0.0,0.0,,0.0,0.0,False,1072,1.216363541500833,0.5389109769029045,2.320937280050402,1.250778576922332,21.130434782608692,3.248124716585002,0.2369209191649776,0.8472175177114332,0.5322108319744969,0.2542196627049341,0.5401885107933424,0.5058545200125554,0.2840108151054415,0.5063268398258257,0.2842759979393401,1.0009337068160602,2.3203664240771804,4.10206939502188,0.7903049545105785,0.1043961796578561,0.0002680894094141,0.000225010421958,0.4591029436357393,0.2754138925830841,0.0597790773229369,0.1035403991529153,3.656626398421015,0.210980857640448,1.169839905398928,0.763851567721096,0.1316868289573295,0.062786324029816,0.126865671641791,0.2852334089544814,0.1376643866383002,0.085820895522388,0.2802301268732787,16.0,3.0,1072.0,0.6522942536792554,0.631124376247783,1.027998970203215,1.1695022445277146,0.2182835820895522,0.4318437727472367,9,0.0,False
openml_45548_Otto-Group-Product-Classi,real_openml_multiclass,real_openml,8.3577,9,93,12376,49502,0.0,0.0,,0.0,0.0,False,1995,0.7208763179169575,0.9337550099441276,0.8897082143829166,0.8307695025684922,8.35904082955282,0.975838693125699,0.526780231715853,0.0741368825633129,0.5911231951754583,0.2557957056063603,2.8117561790771006,0.0728218557287028,0.0944766167297448,0.0705743180400761,0.0950261469594067,0.999914466599399,1.1852996956802402,28.31827038077301,0.9028808297022222,0.0840008957879012,,,0.7456581275401206,0.1258488905421343,0.039050620929453,0.1451207943262517,3.688303632262306,0.494971479744391,9.045288366411944,0.993457830038756,0.0992912399404934,0.0622567931721947,0.4601503759398496,0.4616018021252545,0.0959570436359952,0.3473684210526316,0.4762533926254226,93.0,9.0,1995.0,0.6218808722085868,3.2534331560421337,3.256825163037996,,0.7218045112781954,0.0062237588733158,149,0.0,True
openml_455_cars,real_openml_multiclass,real_openml,3.4795,3,7,82,324,0.0,0.0,,0.0,0.0,False,324,0.6222791714091344,0.6342818003311664,1.5203593987393935,0.9643362965828324,3.5,2.431243360486252,0.3860393848519448,0.2981176739527342,0.4903832453862196,0.3505627722509576,1.3262860396547338,0.6410453291881587,0.2187168153280959,0.643029989650042,0.2193939571712169,1.0030959752321988,1.7931269789802868,4.6588809723082765,0.7138975371601205,0.1675417579319201,0.0453831240649571,0.0607430300381721,0.5477468964517307,0.248700568030102,0.396181430746684,0.1866465261230045,3.4728503006881355,0.4667329793158887,1.2604770360378756,0.9073788294467308,0.284679099452849,0.1683466275169805,0.3703703703703703,0.3334838537313521,0.189380092133515,0.2314814814814814,0.42243173698412,7.0,3.0,324.0,0.414313575916807,0.6038457119993192,1.197997674795401,,0.4567901234567901,0.4282055271572421,44,0.3440794850251196,True
openml_45714_PriceRunner,real_openml_multiclass,real_openml,2.4869,10,4,7060,28240,0.0,0.0,,0.0,0.0,False,1994,0.259887562135266,1.1416815977698096,2083.3827456475237,2378.5597418169173,2.486440677966102,3.4561065152798065,0.247905496826488,0.0084396843690811,0.5985273376781084,0.4672590665969491,3.273405009246145,0.3419701049066151,0.3591677036768987,0.34320263969867,0.3598806664146545,1.004120895027719,0.9502064442804864,1.850127116628373,0.4151366240456067,0.4841793833752981,0.0,0.0,0.0,0.0,0.0,0.0,4.960224982090144,1.492412624022601,12159.47236287969,0.9798711581082264,1.769286542435808,1.3186157598630577,0.0727181544633901,0.0834494338214034,0.0989886720961262,0.0050150451354062,0.0706569046018197,4.0,10.0,1994.0,0.2404486047037968,2.087933001743334,11882.71922018391,1.7739579815859443,0.1389167502507522,2.756245453478124e-07,63,0.0,True
openml_458_analcatdata_authorship,real_openml_multiclass,real_openml,5.7636,4,70,169,672,0.0,0.0,,0.0,0.0,False,672,0.5003364797518981,0.2332553051678223,4.859190263551706,1.133431907793264,5.75,2.7733126706085973,0.3344567148341882,0.0973528809915665,0.9386471991852078,0.0253321283217205,1.7873756212282004,0.147925249493768,0.115022802144581,0.1481457044110462,0.1151942221179708,1.001490312965722,1.5699667094864822,6.823592497890224,0.7508295467013536,0.1367172438890264,4.4240561228655684e-14,6.82592526288175e-14,0.2704786233001885,0.1617780880652341,0.0,0.0,4.29874773460381,0.3365918350719034,25.10411609376685,0.9184869260204082,0.2619405572329878,0.1633886274330526,0.0223214285714285,0.4352548106072249,0.0264186887911839,0.0089285714285714,0.0941384066135842,70.0,4.0,672.0,0.5781972104110091,2.644459127065321,12.034429602950404,,0.9672619047619048,0.0014194797662517,59,0.0,True
openml_45927_Products,real_openml_multiclass,real_openml,1.3008,5,3,14701,58802,0.0,0.0,,0.0,0.0,False,1998,0.1134570300507846,1.2420627009050182,5104.000199394979,6339.488273080279,1.3007301902100423,2.708693552942883,1.517731071411787,0.0041615146101134,0.3530266728625468,0.5605512589910252,2.313164178242666,0.3372507655464523,0.5739576733754612,0.3335801085730395,0.5676531157319595,0.9928757062155228,0.9891062159488296,7.055048778717618,0.6652036449772881,0.5760832552403363,,,0.3977855895049547,0.5135405428456915,0.3959171997711552,0.511127628389599,4.693984140116895,2.061849379637121,60047995031605.62,0.999192135078021,0.3278735910686539,0.5441183082253334,0.8518518518518519,0.5858639915238917,0.2779014862061202,0.6231231231231231,0.4847249666520176,3.0,5.0,1998.0,0.1314734423779387,1.0023189231700458,60047995031605.62,,0.7227227227227228,1.6614733255003066e-14,54,0.0,True
openml_45938_credit-score-classificati,real_openml_multiclass,real_openml,2.9826,3,16,20000,80000,0.0,0.0,,0.0,0.0,False,1998,0.4425590176038672,0.6695705289812669,0.5473216991088224,0.36647047959522,2.982681250876455,3.2305810599336136,0.8901203122988091,0.1485695078442932,0.3543024757237671,0.1643755976625228,1.445617030961903,0.0355924617381246,0.0804953454236692,0.0341216768555841,0.0816334587984526,0.8564459247364594,0.4641609308062897,15.174025473543669,0.9401519465249356,0.1334370519600775,,,0.962342409820128,0.0340002099261301,0.9038804274661584,0.0667503941494476,4.580928906493369,0.8719157378677955,0.3444429668822072,0.9987667848028208,0.0952691844021466,0.0713532034308271,0.6491491491491491,0.4949237295063048,0.0991634020991024,0.477977977977978,0.4996398457676625,16.0,3.0,1998.0,0.2777308602527623,0.2780798257148928,0.2843595819400638,1.2864285985252928,0.8568568568568569,0.7344687836765885,126,5.369914905502497e-16,True
openml_45968_BraidFlowSessionLevel,real_openml_multiclass,real_openml,2.1729,3,123,473,1891,0.0,0.0,,0.0,0.0,False,1891,0.3389868749397973,0.5475682233586985,7.801326985417895,4.271758757245548,2.176470588235294,3.0457694391549928,0.8717341321317398,0.0899174752519571,0.9611155487391448,0.0106455064051383,1.505175215911497,,,0.1109255336006262,0.1492709306263087,0.9923947175979704,2.064433683510066,8.180820987455135,,,,,0.0,0.0,0.0,0.0,4.366956370978669,0.8726598282227954,25.22843903967233,0.9763960266015564,0.1839882840878201,0.2153562670771866,,,,,,123.0,3.0,1891.0,0.2145278449718597,1.8475995228629167,15.19941474222276,,,0.0055971066470256,138,0.0,True
openml_460_analcatdata_reviewer,real_openml_multiclass,real_openml,2.6111,4,7,76,303,0.0,0.0,,0.0,0.0,False,303,0.405322989358207,0.6563682699998339,0.4503038796579255,0.2955651784652859,2.627906976744186,1.3179925703368287,0.6081076894217081,0.069973476857312,0.3431436701925053,0.1587103932315772,1.8788369781013232,0.1445722823824646,0.0599601156463588,0.1450509985492943,0.0601586590756515,1.003311258278148,0.4140116427584714,21.46192391752829,0.9329550546631866,0.0818328421390406,1.0,0.0,1.0,0.0,1.0,0.0,3.109286745410747,0.5787009717117206,0.5135569132189137,0.9958500800575107,0.0875428030274046,0.1017719899063981,0.7095709570957096,,,0.6204620462046204,0.4860747473162751,7.0,4.0,303.0,0.3063984221732707,0.4036207130189924,0.3676120984148949,,0.4125412541254125,0.6355339482436412,81,1.596974807045902,False
openml_46174_Flare,real_openml_multiclass,real_openml,7.6977,6,11,214,852,0.0,0.0,,0.0,0.0,False,852,0.5371228526179741,0.9613604555575048,4.869979745488837,4.681805946678969,7.794117647058823,0.750083247876346,0.6394821291734956,0.0672573898960106,0.4431917982296579,0.3216265806904059,2.360418192636169,0.1713761752071558,0.1178635578043398,0.1715775573166824,0.118002057872265,1.0011750881316095,0.6886304415816361,10.139050092723808,0.7966945758253825,0.2136018289853045,,,0.4252750233586357,0.4596877876860678,0.3846880903514507,0.4636173168527314,2.8776967723187856,0.4125503095790028,4.47186119372399,0.9735268024421962,0.2328046681937295,0.3451344235876441,0.4366197183098591,,,0.3251173708920187,0.4686938225018162,11.0,6.0,852.0,0.6362511987002984,1.395869479716598,3.5282830656497706,,0.1725352112676056,0.1040126775860358,51,1.8704658895763655,False
openml_46264_mabbob_ela_as_2d_classify,real_openml_multiclass,real_openml,36.4444,5,45,224,896,0.0,0.0,,0.0,0.0,False,896,1.0383147867869644,1.1236029962042442,0.922440858408846,1.0364573123293943,37.5,3.1498407534995585,0.1111002970673516,0.3483578236507785,0.3535759936230843,0.0732234153456537,1.567451753694467,0.3750729439520975,0.2681029799346011,0.3754920198671279,0.2684025363367627,1.0011173184357538,3.0956846561671467,38.87820649209785,0.9889571006698792,0.0099656805539484,1.666612261040771e-07,5.16541530676283e-07,0.5505507321424574,0.3061378475598673,0.1386258635336945,0.2439483470586543,4.676975530277585,0.1109466278692102,0.6061193425270849,0.9974477339764032,0.0403169769164392,0.017299792853146,0.6863839285714286,0.498994000794173,0.1031006153372756,0.5122767857142857,0.5001284252467805,45.0,5.0,896.0,0.982879070533227,0.5161489387308519,0.2515881367551816,,0.9151785714285714,0.5721046103564789,0,0.7974273377969596,True
openml_46270_mabbob_ela_as_5d_classify,real_openml_multiclass,real_openml,61.4167,4,45,224,896,0.0,0.0,,0.0,0.0,False,896,0.9794860575129412,0.4722819581794981,0.2664646364191045,0.1258464402736026,59.0,3.167870998551691,0.013379272592124,0.4296613478316629,0.3652537890862202,0.0996140108854657,1.320707351082399,0.4340800020197636,0.3172890044215879,0.4345650076086126,0.3176435172756902,1.001117318435754,3.610249368131252,35.53103361494103,0.987407814186669,0.0133904904181469,6.608925024717202e-08,1.1341457366269363e-07,0.7047890669381768,0.2760679536251561,0.126262813191027,0.18691104229143,4.451407819629383,0.0188698202114464,0.5061553956365201,0.9963291713169644,0.0371705300047064,0.0137905546362065,0.5669642857142857,0.4834884850193472,0.0867423304652573,0.4073660714285714,0.4916184466910242,45.0,4.0,896.0,1.2117410224113334,0.4200768936549027,0.2805211570877494,,0.859375,0.6312311966956049,0,0.7974273377969596,False
openml_46331_autos_clean,real_openml_multiclass,real_openml,22.3333,6,25,41,164,0.0,0.0,,0.0,0.0,False,164,0.61931531344364,0.8043534450187981,2.7663035587887403,2.2250857974794847,27.0,1.7337673127792277,0.7935765205062785,0.088630691494619,0.5824732922719947,0.2013724635431496,2.26391871224389,0.2578849245829482,0.2397406488046421,0.2594670406846842,0.241211450331051,1.0061349693251536,1.7699729218261175,8.337866277300275,0.8207004629913311,0.1062824228969054,,,0.34415876198118,0.3039846752308056,0.0,0.0,3.72616347513438,0.6895474692976459,4.212029153698258,0.9801829268292684,0.271522549888738,0.14572357177936,0.5304878048780488,0.3075684351732017,0.2359556887050183,0.2378048780487804,0.4270429767893841,25.0,6.0,164.0,1.1820353425226648,1.8585791573446315,2.411619103413668,,0.5548780487804879,0.0705830139731553,105,0.0,True
openml_46332_anneal_clean,real_openml_multiclass,real_openml,85.5,5,38,180,718,0.0,0.0,,0.0,0.0,False,718,1.414596194620986,1.1176871172797462,14.722316284999527,16.454943248261785,91.16666666666669,0.4958094272760189,0.7505295649793104,0.6386093133700226,0.7228300428516616,0.1921369571581284,1.187764057925177,,,0.0617102016993802,0.1028349078087436,0.8169272553769354,0.8371129520397781,19.284343169938246,,,,,0.1059938583848623,0.1505329457585388,0.0,0.0,1.6219813403478132,0.6741228265803741,22.53660010173377,0.9723388241866529,0.0615921448533826,0.105890340591479,0.0891364902506963,0.1646632210365993,0.1389582518290329,0.0153203342618384,0.1229091597014693,38.0,5.0,718.0,1.613883494296594,2.200682914313693,20.22420748878936,,0.192200557103064,0.0089102641234819,34,0.45090851283516786,False
openml_46334_glass_clean,real_openml_multiclass,real_openml,8.4444,6,9,43,171,0.0,0.0,,0.0,0.0,False,171,0.7657246611507086,0.7605338045565668,4.038296301484917,3.0712608500950367,8.714285714285714,2.0133231257717834,0.6255367816647759,0.1372331877058992,0.4952402596816022,0.2793125677497545,2.1710541960089595,0.2258034229398582,0.1858452032418385,0.2271316783689162,0.1869384103197317,1.0058823529411762,0.8775399847475475,6.237392686621452,0.7418372916022503,0.220974435597725,0.0005803555281076,0.0014870376751154,0.2423777527884163,0.2896679290052132,0.0509401709401709,0.1510175457156929,3.8363065324162,0.5652730526934941,5.338017573345689,0.9700420642248896,0.3480707893645435,0.1466219804361467,0.52046783625731,0.4050944338153044,0.1483825385792231,0.2982456140350877,0.4588314677411235,9.0,6.0,171.0,0.6404213726292659,1.538376616059349,4.254550775763367,,0.6023391812865497,0.0791696837652699,51,0.7286772082930321,False
openml_46342_odds,real_openml_multiclass,real_openml,94.5,4,2,60,237,0.0,0.0,,0.0,0.0,False,237,0.9763078507070974,0.3570351727581293,0.1813705164505683,0.0647556536741598,151.0,2.583778904409069,0.0002018249637544,0.4021259520140398,0.1882550419597491,0.0783394106004119,1.2605087114185811,0.3642849530263425,,0.3658285333357763,,1.0042372881355932,0.5173596733465128,17.647669935127524,0.95789953289992,0.0242051740430544,0.0371332485589183,0.0415805985254586,0.4446159094507907,0.4660749976118049,0.4205963574513625,0.4643275596068032,3.772861262317403,0.0282085662158569,0.0810807994131977,0.9893713614271216,0.0714263535102472,0.0284103911796118,0.679324894514768,0.4965837688610361,0.2416828727319024,0.4978902953586498,0.5010537419485809,2.0,4.0,237.0,1.2878346706739934,0.0770169848997537,0.0631116391609894,,0.6413502109704642,0.9240309245284803,119,0.0,True
