dataset,Baseline_balanced_accuracy,Baseline_f1_macro,Baseline_g_mean,RandomOverSampler_balanced_accuracy,RandomOverSampler_f1_macro,RandomOverSampler_g_mean,SMOTE_balanced_accuracy,SMOTE_f1_macro,SMOTE_g_mean,BorderlineSMOTE_balanced_accuracy,BorderlineSMOTE_f1_macro,BorderlineSMOTE_g_mean,SVMSMOTE_balanced_accuracy,SVMSMOTE_f1_macro,SVMSMOTE_g_mean,ADASYN_balanced_accuracy,ADASYN_f1_macro,ADASYN_g_mean,KMeansSMOTE_balanced_accuracy,KMeansSMOTE_f1_macro,KMeansSMOTE_g_mean,SMOTEENN_balanced_accuracy,SMOTEENN_f1_macro,SMOTEENN_g_mean,SMOTETomek_balanced_accuracy,SMOTETomek_f1_macro,SMOTETomek_g_mean,distance_SMOTE_balanced_accuracy,distance_SMOTE_f1_macro,distance_SMOTE_g_mean,cluster_SMOTE_balanced_accuracy,cluster_SMOTE_f1_macro,cluster_SMOTE_g_mean,CBSO_balanced_accuracy,CBSO_f1_macro,CBSO_g_mean,DBSMOTE_balanced_accuracy,DBSMOTE_f1_macro,DBSMOTE_g_mean,MWMOTE_balanced_accuracy,MWMOTE_f1_macro,MWMOTE_g_mean,AHC_balanced_accuracy,AHC_f1_macro,AHC_g_mean
openml_45505_timing-attack-dataset-20-micro,0.09776373562537737,0.09766933780746366,0.09444204103800495,0.09500048441010392,0.09478871532904973,0.09114439590961208,0.09610228732427162,0.0962372102400073,0.09421914367125375,0.09875069025106885,0.09859715733354828,0.09608548299976408,0.09770787195184495,0.09748369452992468,0.09498818438453298,,,,0.09230063264496025,0.09253293061038503,0.08898060598060614,0.0943079883336856,0.05926209909569062,0.0,0.09798573280255013,0.09712822913330708,0.09448617677097083,0.09583467565990741,0.09575760827933562,0.09372524385352299,0.09092477963129522,0.09106964482957892,0.08972623628018608,0.09147048364859925,0.09136924911991393,0.08699387156283635,0.09485228526045,0.09477904189223313,0.0934558923801809,0.08842092934559001,0.08853803676511957,0.08570847605098962,0.10337503389637069,0.09757478018544799,0.0
openml_45516_timing-attack-dataset-30-micro,0.09865084344036452,0.09851427310820253,0.09736069804361495,0.09737291341926721,0.09729460539457473,0.0960876248336523,0.10084100701383679,0.10067974609474567,0.09887849091952586,0.0958255231575509,0.09553871418630777,0.09452274573652096,0.10002985916591677,0.09982034855914847,0.09876008648912045,,,,0.09486296382319574,0.09478828065729267,0.09408114991810033,0.09176707836718533,0.06147436948580061,0.0,0.0966311283946689,0.09616606794049608,0.09525734463869666,0.09145743485013726,0.09112951837820914,0.09013311911815497,0.10534954428966646,0.10506873098626925,0.10358131695179619,0.10738167825573798,0.10721929956624815,0.10658196044365126,0.09559624051786808,0.09548042938665512,0.09395395826980187,0.0977681263845712,0.09723116457168665,0.09565046728244074,0.10135729807404413,0.09620450990537299,0.0
openml_45545_Tour-and-Travels-Customer-Chur,0.84779299847793,0.842503748125937,0.8448969387673909,0.8811263318112633,0.8668989547038328,0.880362454759618,0.839269406392694,0.8499371464487744,0.8325567157446433,0.8614916286149163,0.8671150278293136,0.8574146122801957,0.8614916286149163,0.8671150278293136,0.8574146122801957,0.8700152207001521,0.8588947990543736,0.8687015100403723,0.8691780821917808,0.8691780821917808,0.8664207589311612,0.8597412480974125,0.8410924217760897,0.8589221946005781,0.839269406392694,0.8499371464487744,0.8325567157446433,0.8350076103500761,0.8537695934238627,0.8257647163804431,0.8623287671232878,0.8568215892053973,0.8600732686214939,0.8845509893455099,0.8730053191489362,0.8836412834449391,0.8546423135464232,0.8546423135464232,0.8511787868861942,0.8059360730593608,0.8229842446709916,0.7938116818876942,0.8546423135464232,0.8546423135464232,0.8511787868861942
openml_45558_Pulsar-Dataset-HTRU2,0.9261880118801188,0.9394317899477074,0.9238024865253076,0.9351674766747667,0.9375662233551155,0.9336030492915801,0.9380362553625536,0.9257733725131814,0.9369685315421703,0.9387918879188792,0.9231202378231702,0.9378316321609668,0.9407775327753278,0.9261638017686872,0.9398667237936371,0.9357037320373204,0.9035468981262998,0.9349988260570423,0.9315168151681517,0.9393427549576643,0.9296104112773089,0.9419812948129481,0.9195268379264105,0.9412741284927838,0.939560645606456,0.9266860168253543,0.9385660920058271,0.9378956289562896,0.9313896109083915,0.9366843245059874,0.940329403294033,0.9302983610379978,0.9392999775601395,0.9384712597125972,0.9156513172869012,0.9376571758962842,0.9369993699936999,0.940014523197114,0.9355075503403313,0.9244929949299493,0.8641416686045009,0.9240642774979939,0.9354749797497974,0.939085430698334,0.9338932134164701
openml_45707_cylinder-bands,0.8671107994389902,0.8739110911540189,0.8629835067713211,0.8727208976157083,0.8757851897726268,0.871474061962381,0.861851332398317,0.8657670454545454,0.8599308494981754,0.861851332398317,0.8657670454545454,0.8599308494981754,0.861851332398317,0.8657670454545454,0.8599308494981754,0.864656381486676,0.8666666666666667,0.8637957267221842,0.867461430575035,0.867461430575035,0.8672391750931627,0.8085553997194951,0.7960164835164836,0.8043099191249633,0.8537868162692848,0.8566752189684155,0.85235421855294,0.864656381486676,0.8666666666666667,0.8637957267221842,0.8401122019635343,0.845438282647585,0.836366616030038,0.867461430575035,0.867461430575035,0.8672391750931627,0.8779803646563815,0.8840787119856888,0.8748872898756587,0.8699158485273493,0.8748997594226142,0.8674413051914891,0.8593969144460027,0.8583792289535799,0.8593190167280828
openml_46184_Flare,0.6481916597048176,0.6315195335201244,0.5756190385061252,0.68989313561682,0.6659877605660738,0.648535054129685,0.6643866610971875,0.6456782464846981,0.5868394969103309,0.6366175856307436,0.6291733120680488,0.5578999329945515,0.6607490949596212,0.6546470342522975,0.5795006363612711,0.6544834307992202,0.6494568815587215,0.6002732349728892,0.6726799637983848,0.6607507585405733,0.6190619403890889,0.6584516847674742,0.6162436743198993,0.5916309510597788,0.6819305207463103,0.6665367886915549,0.627867320465756,0.6533086187691451,0.6451612903225806,0.572548814887446,0.637609649122807,0.6295309415999072,0.554078175789932,0.6288377192982456,0.6162534189799627,0.5338501579214741,0.6556321358952938,0.6400645291389393,0.5834568079687052,0.6278456558061821,0.6184349700478733,0.5375323922637939,0.6277404369509633,0.6057122114415185,0.5505508436540364
openml_46334_glass_clean,0.7769841269841269,0.775065289648623,0.7299907742944953,0.753174603174603,0.7126644959978292,0.7099464528470576,0.8087301587301586,0.7491927825261159,0.796887949652682,0.7301587301587301,0.6872100122100121,0.6877459346712234,0.7539682539682538,0.7125763125763126,0.7089651806819823,,,,0.7769841269841269,0.7568789633305761,0.7299907742944953,0.7825396825396824,0.6773522229404582,0.7453275952813126,0.8206349206349207,0.7655067155067155,0.8085285372444879,0.7523809523809523,0.722914122914123,0.7089651806819823,0.5865079365079365,0.558089133089133,0.0,0.765079365079365,0.7248663214180455,0.7203170374109978,0.811111111111111,0.7974969474969477,0.7599294288905616,0.8317460317460318,0.7779202279202279,0.8203391654041575,0.6547619047619048,0.5828680328680328,0.0
openml_46459_Credit_Score_Classification_do,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.4102170746380998,0.4126407524128571,0.39999331785391096,,,,,,,,,,,,,,,,,,,,,,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.40254509179960046,0.4032998745666629,0.3622647987225349,0.40254509179960046,0.4032998745666629,0.3622647987225349
openml_46630_Skin_Cancer_PAD-UFES-20,0.9771988555635571,0.9797431192660551,0.9770124957059683,0.9753401195040775,0.9775109511889862,0.9751880076606438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml_46761_mental_health_detection,0.1983511220580186,0.19685708435708435,0.0,0.1940407772304324,0.19233089021224614,0.0,,,,0.25277093596059114,0.236655528479299,0.0,,,,,,,,,,,,,,,,0.20529556650246306,0.20420702179176756,0.0,0.22053913519430762,0.21558846315012598,0.0,0.2516351943076081,0.23780323026646555,0.0,0.20430350301039957,0.204369177640282,0.0,0.19389709906951286,0.1918181594905733,0.0,0.18110974274767377,0.17947984509769405,0.0
openml_46826_SOCC,0.2875645438898451,0.2954945054945055,0.0,0.26161790017211706,0.2693298178919615,0.0,,,,,,,,,,,,,,,,,,,,,,0.2875645438898451,0.2954945054945055,0.0,0.2875645438898451,0.2954945054945055,0.0,0.2875645438898451,0.2954945054945055,0.0,0.2875645438898451,0.2954945054945055,0.0,0.2875645438898451,0.2954945054945055,0.0,0.2875645438898451,0.2954945054945055,0.0
openml_46913_blood-transfusion-service-cent,0.6059941520467836,0.6114996114996115,0.5543114725287562,0.6257309941520468,0.6232958622339153,0.5988943679294554,0.6483918128654971,0.6469736286283265,0.6240001749387469,0.6125730994152047,0.6068953468056607,0.5890488583342415,0.6293859649122807,0.6329757199322417,0.5923488777590924,0.6213450292397661,0.6177777777777778,0.5956306141057887,0.6191520467836257,0.6282901346192485,0.562818027921642,0.72953216374269,0.6864548494983278,0.7294955398698874,0.6301169590643274,0.628869712147728,0.6021404316396671,0.625,0.6273291925465838,0.5892556509887896,0.6293859649122807,0.6329757199322417,0.5923488777590924,0.6345029239766082,0.6345029239766082,0.6053690898062004,0.6206140350877193,0.621747954978781,0.5861461007820391,0.6345029239766082,0.6345029239766082,0.6053690898062004,0.6345029239766082,0.6345029239766082,0.6053690898062004
openml_46915_churn,0.8393150537900742,0.879485681971985,0.8255521426859908,0.8807041009255361,0.9071618037135278,0.8740996691398637,0.8890677763191572,0.8985037765053159,0.8847367431514146,0.8784294784468167,0.8911556495553388,0.8729134490392612,0.8896498484961072,0.9003120022228301,0.885263842836631,0.8707552076883065,0.8843930635838151,0.8644258562947357,0.886685821382277,0.8996924613549201,0.8818624914219133,0.880658691039391,0.83165562170665,0.8798941923572235,0.8855216770283771,0.8960699597642272,0.8808132792818925,0.8565171442961055,0.8824622604059709,0.8471956114531185,0.8831397220914968,0.8972382787411689,0.8779167781561884,0.8637703415649072,0.8637703415649072,0.8582143325455073,0.8877962995070963,0.9121566422754943,0.8820824802107968,0.8737729010312172,0.8771240359964095,0.8687417957773265,0.8547172615361751,0.8853868194842407,0.8445700039464732
openml_46935_HR_Analytics_Job_Change_of_Dat,0.6731823252479041,0.6848605039694503,0.6377265026218002,0.7048461621053053,0.7047745116578769,0.6891804884123869,0.7095603877657609,0.7085340499974646,0.6952020894295381,0.7067687945740455,0.706045438718663,0.6918467715456311,0.7142898998556888,0.7101670888201002,0.7025539590512624,0.704676737511988,0.7039606545961004,0.689488835248771,0.7027453699406923,0.7038085920974217,0.6858861910026062,0.7463712018227248,0.7141520794769576,0.7458440583980342,0.7174268935609556,0.7133977353179051,0.7059344333552501,0.6901493520555698,0.6964269280096383,0.6662082801564615,0.7072879872321918,0.7070704674375137,0.6920484915215727,,,,0.6918829059502427,0.6994153181651634,0.6669595922108538,0.6917396866645921,0.6954816956220629,0.6707206219816612,0.6953915054767273,0.7003620728650504,0.6738273900533118
openml_46948_PhishingWebsites,0.9718944279580233,0.9720416956450086,0.971883789060188,0.9730089192460087,0.9734025519346917,0.9729859724653965,0.9727067756428323,0.9729526423988464,0.9726920085670648,0.9712801936371624,0.971574329513992,0.9712618210478997,0.9718944279580233,0.9720416956450086,0.971883789060188,0.9727067756428323,0.9729526423988464,0.9726920085670648,0.9694374906745802,0.9701697778949367,0.9693832614390189,0.9614180440657172,0.9610818836670646,0.9614172776429393,0.9719885110827434,0.9724794622852875,0.9719579891118505,0.9719885110827434,0.9724794622852875,0.9719579891118505,0.9734150930884133,0.973858314624944,0.9733892827303708,0.9713842238763906,0.9715803641176441,0.9713710568751693,0.9718944279580233,0.9720416956450086,0.971883789060188,0.9715823372403389,0.972023810388098,0.9715549378860969,0.9717804506042872,0.9724674449224373,0.9717336658840342
openml_46951_Pumpkin_Seeds,0.8913461538461538,0.8917071762044568,0.8911962574151494,0.8871794871794871,0.8876476630713919,0.886942313043338,0.8894230769230769,0.8897243107769424,0.8893061253670665,0.885576923076923,0.8857582644876558,0.8855137578742723,0.8875,0.8877413560844185,0.8874119674649424,,,,0.8894230769230769,0.8897243107769424,0.8893061253670665,0.877724358974359,0.8777844117022428,0.8776973077904273,0.8934294871794872,0.893734335839599,0.893315633196252,0.8934294871794872,0.893734335839599,0.893315633196252,0.8913461538461538,0.8917071762044568,0.8911962574151494,0.8895833333333334,0.8897667464354575,0.8895223437328598,0.8892628205128206,0.8896783019284233,0.8890718294652676,0.8935897435897435,0.893775228383259,0.8935308813339559,0.886698717948718,0.8859630520288574,0.8865266421148815
openml_46_splice,0.9390398779060588,0.9383699273137965,0.938528052917199,0.9404981376724756,0.9367783806818286,0.9403310833295454,0.9403618812717801,0.9386115139132817,0.939976690093146,0.9340187782519398,0.9312112242512143,0.9334751693081791,0.9341691817256063,0.9293924015153411,0.9337562844382429,0.9358683263961387,0.9351465150202648,0.9352792951074448,0.9401831836521723,0.9385511673441721,0.9399011735283044,0.7721507474484195,0.6768027756013167,0.7203618119218017,0.9403618812717801,0.9386115139132817,0.939976690093146,0.9487049359094853,0.9475891105872131,0.9484956913150161,0.9360045827968344,0.9333355645203506,0.935694276760492,0.9424697951443998,0.9388793851320983,0.9424085453401154,0.9400327801785062,0.9399153582719101,0.9396134608342995,0.936305389744167,0.9306468068177821,0.9361895066624396,0.9250152561863954,0.9063716087137087,0.9243083267932751
openml_47046_Accidents_Prediction_Dataset,0.4942528735632184,0.46236559139784944,0.0,0.4885057471264368,0.4594594594594595,0.0,0.5866489832007074,0.6009577015163607,0.4663760620998196,0.5212201591511937,0.5178399228543876,0.2725262501653331,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5923961096374889,0.6111111111111112,0.4692112010530375,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5349248452696729,0.5294117647058824,0.4400385804161289,0.5751547303271441,0.5824121837386391,0.46065343970487876,0.4942528735632184,0.46236559139784944,0.0,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5269672855879752,0.5244565217391304,0.27414363083453924,0.4885057471264368,0.4594594594594595,0.0,0.5654288240495138,0.5821279331404693,0.3876976407644084,0.5212201591511937,0.5178399228543876,0.2725262501653331
openml_47049_Accidents_Prediction_Dataset,0.4942528735632184,0.46236559139784944,0.0,0.4885057471264368,0.4594594594594595,0.0,0.5866489832007074,0.6009577015163607,0.4663760620998196,0.5212201591511937,0.5178399228543876,0.2725262501653331,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5923961096374889,0.6111111111111112,0.4692112010530375,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5349248452696729,0.5294117647058824,0.4400385804161289,0.5751547303271441,0.5824121837386391,0.46065343970487876,0.4942528735632184,0.46236559139784944,0.0,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5269672855879752,0.5244565217391304,0.27414363083453924,0.4885057471264368,0.4594594594594595,0.0,0.5212201591511937,0.5178399228543876,0.2725262501653331,0.5212201591511937,0.5178399228543876,0.2725262501653331
openml_47051_Accidents_Prediction_Dataset_P,0.4942528735632184,0.46236559139784944,0.0,0.4885057471264368,0.4594594594594595,0.0,0.5866489832007074,0.6009577015163607,0.4663760620998196,0.5212201591511937,0.5178399228543876,0.2725262501653331,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5923961096374889,0.6111111111111112,0.4692112010530375,0.515473032714412,0.5115995115995116,0.2708992132347588,0.5349248452696729,0.5294117647058824,0.4400385804161289,0.5751547303271441,0.5824121837386391,0.46065343970487876,0.4942528735632184,0.46236559139784944,0.0,0.5539345711759505,0.563826693806339,0.38310934139279695,0.5596816976127321,0.5726495726495726,0.38541031908649703,0.4942528735632184,0.46236559139784944,0.0,0.5596816976127321,0.5726495726495726,0.38541031908649703,0.5212201591511937,0.5178399228543876,0.2725262501653331
openml_47151_aztrees3,0.9888888888888889,0.9936734726372384,0.9888264649460884,0.9925925925925926,0.9957960669243574,0.9925649526278797,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9888888888888889,0.9936734726372384,0.9888264649460884,0.9925925925925926,0.9957960669243574,0.9925649526278797,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9916465187988367,0.9916465187988367,0.9916254683164328,0.9962962962962962,0.9979048573211351,0.9962894120648842,0.9958232593994183,0.9958232593994183,0.9958180188934445,0.9925925925925926,0.9957960669243574,0.9925649526278797
openml_50_tic-tac-toe,0.9253731343283582,0.9404466501240695,0.922359077939127,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9328358208955223,0.9466254826254826,0.9304147686870865,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9328358208955223,0.9466254826254826,0.9304147686870865,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9328358208955223,0.9466254826254826,0.9304147686870865,0.7878208955223881,0.7975186104218362,0.779207404420978,0.9253731343283582,0.9404466501240695,0.922359077939127,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9402985074626866,0.952750092284976,0.9384013080369044,0.9477611940298507,0.9588222678390882,0.9463204468147677,0.9328358208955223,0.9466254826254826,0.9304147686870865,0.9253731343283582,0.9404466501240695,0.922359077939127
openml_730_fri_c1_250_5,0.8782051282051282,0.8792270531400965,0.8770580193070293,0.8990384615384616,0.8996386993175431,0.8987170342729172,0.8990384615384616,0.8996386993175431,0.8987170342729172,0.8782051282051282,0.8792270531400965,0.8770580193070293,0.8782051282051282,0.8792270531400965,0.8770580193070293,,,,0.9182692307692308,0.9194847020933977,0.9172492321316785,0.8814102564102564,0.88,0.8807048459279792,0.8798076923076923,0.8798076923076923,0.879794556438298,0.8990384615384616,0.8996386993175431,0.8987170342729172,0.8782051282051282,0.8792270531400965,0.8770580193070293,0.8990384615384616,0.8996386993175431,0.8987170342729172,0.8990384615384616,0.8996386993175431,0.8987170342729172,0.8782051282051282,0.8792270531400965,0.8770580193070293,0.9198717948717949,0.9198717948717949,0.9198662110077999
openml_807_kin8nm,0.8386813530542025,0.8387936121890591,0.8385672063468151,0.8349978402371271,0.8351180363051061,0.8348608964287988,0.8301152866526654,0.8302326447882202,0.8299759587184337,0.8339283852421169,0.8339694372193769,0.8339022738716401,0.8388109388265785,0.8388526890658659,0.8387856546835325,,,,0.8369475847893114,0.8370081757935279,0.83690566953013,0.7997289125221562,0.7997759364040773,0.7996845379482789,0.837973844526863,0.8381270765899482,0.8377506292127476,0.8400099795939646,0.8400649248105739,0.8399745789580766,0.831870652546286,0.8320186643857952,0.8316432807968098,,,,0.8392592758091664,0.839386829449505,0.8391132205589138,0.8405015118340111,0.8406198619457328,0.840377898323372,0.822056392153358,0.8198254587876341,0.8180511838500958
openml_838_fri_c4_500_25,0.8804569563443492,0.8782467532467533,0.8804509063256238,0.8657690738474092,0.8590982286634461,0.8647878451596455,0.8716850265197879,0.8684077335762729,0.8716019289105664,0.8920848633210934,0.8886526976414617,0.8919605570040179,0.8804569563443492,0.8782467532467533,0.8804509063256238,0.8892288861689106,0.8881090428237208,0.8892118276421005,0.8572011423908609,0.8572011423908609,0.8569679835600634,0.7868217054263565,0.7699769976997699,0.777593185920953,0.883312933496532,0.8787878787878788,0.8829959017718596,0.8716850265197879,0.8684077335762729,0.8716019289105664,0.8629130966952264,0.8585858585858586,0.8626621856275073,0.8920848633210934,0.8886526976414617,0.8919605570040179,0.8368013055895553,0.8368013055895553,0.8364893318415852,0.8716850265197879,0.8684077335762729,0.8716019289105664,0.8745410036719705,0.8689384010484928,0.8739392941394049
openml_853_boston,0.9035714285714285,0.9078590785907859,0.9023778112773575,0.8904761904761904,0.8890756302521008,0.8904252595569955,0.8857142857142857,0.8800940438871474,0.8855094489202158,0.8976190476190476,0.8903761602344895,0.8970852271450606,0.8976190476190476,0.8903761602344895,0.8970852271450606,0.8738095238095238,0.8697318007662835,0.8737803290828099,0.8869047619047619,0.8882803943044907,0.8864052604279182,0.8571428571428572,0.8505129457743039,0.8568121054974562,0.894047619047619,0.8897730621868554,0.8939834166282667,0.9226190476190477,0.9195900670082775,0.9225998461903602,0.9023809523809524,0.8994875837603469,0.9023778112773575,0.8773809523809524,0.8704445530043967,0.8769536014223438,0.9190476190476191,0.9190476190476191,0.9189365834726815,0.9142857142857144,0.9098143236074271,0.9141741003300661,0.8857142857142857,0.8800940438871474,0.8855094489202158
openml_939_chscase_whale,0.9791666666666667,0.9782505910165484,0.9789450103725609,1.0,1.0,1.0,0.9791666666666667,0.9782505910165484,0.9789450103725609,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.9791666666666667,0.9782505910165484,0.9789450103725609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
openml_970_analcatdata_authorship,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,1.0,1.0,1.0,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,1.0,1.0,1.0,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,1.0,1.0,1.0,1.0,1.0,1.0,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215,0.9921875,0.9936933238795387,0.9921567416492215
openml_981_kdd_internet_usage,0.8529822673973381,0.8697513846930558,0.8462285666919401,0.8674929678482175,0.8762004497580924,0.8636917500107486,0.864392470648004,0.873463601532567,0.8603455828659053,0.8664787690652561,0.8745000803690931,0.8627678505664066,0.8681336127516353,0.8739893993100536,0.8649400761213427,0.864392470648004,0.873463601532567,0.8603455828659053,0.8502777373094408,0.8651752273181902,0.8438414573759825,0.8694559934852203,0.8369520956279566,0.8692653778806757,0.8612919734477902,0.8707195842566888,0.8569907093747926,0.8508604813615291,0.8653514631833654,0.8445833622932033,0.8655579587521807,0.8737782692444889,0.8617569915777337,,,,0.8599397084038416,0.8684629778679731,0.8557664363077527,0.8561051778303244,0.8669017103279533,0.8511655807087488,0.8565366325611975,0.8684314622377127,0.8513513501494405
openml_983_cmc,0.6810838733915656,0.6833528493364558,0.6662438783353787,0.6514980745749976,0.6529578411600884,0.6418309959262194,0.6673710904480135,0.6689982811306341,0.6604386462117239,0.6446416831032216,0.6457572911341236,0.6384563896404478,0.6712689020381328,0.6732325178193026,0.661220356832186,0.6762468300929839,0.6782139646388972,0.6680740287283808,0.6752371560063868,0.6772700496507615,0.6659266109343873,0.6920494035878652,0.6945434405702177,0.6828137521174965,0.7118202310510002,0.7149758454106281,0.7022084070579053,0.668310322156476,0.6701770837090202,0.658729875828981,0.6643420681882221,0.666128876902331,0.6540077369831433,0.6663614163614164,0.6680790960451977,0.65837332377264,0.6821639898562976,0.6843630155925031,0.6731161684005958,0.6831736639428947,0.6852861851962841,0.6752407221673689,0.6812952005259698,0.6824016563146997,0.6776705275078211
pmlb_adult,0.7816631285557382,0.7969973470496441,0.7669824149784351,0.806322875328989,0.8016931459343234,0.8012476142484206,0.8051983005555876,0.8005852864144034,0.8000495015155807,0.8037561764411658,0.7946023398606075,0.7996727887673347,0.8088287638345778,0.7993520319290865,0.805072331278627,0.8051546137783836,0.7950519242346603,0.8013639081163575,0.7917110873126576,0.7931686405032092,0.7837389094730963,0.8243128484365831,0.7784228325772273,0.8241787888675646,0.8057533068127543,0.8002081118536056,0.800881275211361,0.7891619149382186,0.7949009799061051,0.7794169044535193,0.7976176662189779,0.8011303410611545,0.7894721652748656,,,,0.7922879369584264,0.7955633720828701,0.7837398642016498,,,,0.7956496603655254,0.7991387994122676,0.7873349822494693
pmlb_allhypo,0.6184753439744365,0.7136211005835182,0.5663548149999786,0.7480299998448819,0.8203240770568906,0.7290794157370195,0.7982514309646795,0.7876726142248884,0.7894227820765606,0.7565033272837264,0.7615323054360811,0.7422632305353227,0.7242600865559123,0.7499687675053095,0.7037869296050686,0.7882967254564349,0.7713666835982429,0.776603227516193,0.7863965284564195,0.8092868926679815,0.7739040156590894,0.8360653512649883,0.7540780959265359,0.8338325146095815,0.8157952906138024,0.7996727442730247,0.8091664794984152,0.6402849519909412,0.6922720366356412,0.5995203015862222,0.6971822793056912,0.7273594312220921,0.6721580569036086,0.749901112196938,0.7606056331405463,0.7319679035734362,0.6265143406704206,0.7133145804031881,0.572711047746021,0.7640924814246048,0.7579938811277334,0.7509179509053299,0.5928343183334108,0.6849660178804996,0.5257572370333463
pmlb_allrep,0.5303571428571429,0.6079334786055764,0.45499414040480374,0.6296722113502935,0.6770911971105708,0.5619557635477385,0.677348336594912,0.6204443443071975,0.6403513685890317,0.6787181996086106,0.6649281652027019,0.641243846529588,0.6776908023483366,0.6346619360656904,0.6405748379542576,0.646098336594912,0.5952744225471498,0.5959140951416325,0.6790606653620352,0.6707996393181578,0.6414663847711463,0.735665362035225,0.6321173078326885,0.7069268223196655,0.6776908023483366,0.625216476313655,0.6405748379542576,0.6297455968688845,0.6421302345840333,0.5973652795390907,0.6533757338551859,0.6348723036223036,0.6199752070777629,0.677348336594912,0.6339220652270505,0.6403513685890317,0.5193003913894325,0.5968647068511199,0.45483824038520854,0.6776908023483366,0.6495915134842232,0.6405748379542576,0.5289872798434442,0.5710476405426953,0.45436957593973204
pmlb_analcatdata_authorship,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9879502118644068,0.9863360732928198,0.9878634661708294,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9957627118644068,0.9959252633671238,0.9957355105295125,,,,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9876191737288136,0.9877757901013715,0.987519897285649,0.9879502118644068,0.9863360732928198,0.9878634661708294,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9918564618644068,0.9918564618644068,0.9918229181298003,0.9453125,0.937706443553931,0.9401507732715984
pmlb_analcatdata_lawsuit,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897959183673469,0.9392898052691867,0.989743318610787,0.9897959183673469,0.9392898052691867,0.989743318610787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pmlb_ann_thyroid,0.979547917282351,0.9828357386031833,0.9791305692215583,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9992498124531132,0.9902049148424855,0.9992492489670477,0.9782976047042063,0.9660590871117187,0.9779038947109111,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9790477922510931,0.9754679384558628,0.9786402684038609,0.9984996249062266,0.9833797497352785,0.9984973681346359,0.9992498124531132,0.9902049148424855,0.9992492489670477,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9992498124531132,0.9902049148424855,0.9992492489670477,0.9689467821500829,0.9698942363416049,0.9680020316242198,0.9994998749687422,0.9925374889063159,0.9994996246349969,0.9780475421885774,0.9638666934788446,0.9776581902044104
